sample_id,bile_acids,scfa,tryptophan_metabolism
S665,0.71867434,0.41899989,0.72662305
S666,0.44017122,0.42876866,0.30657007
S667,0.57578246,0.48689991,0.59167534
S668,0.67973454,0.00000000,0.48330833
S669,0.68473195,0.53079188,0.65287659
S670,0.37494115,0.50519403,0.57093442
S671,0.65508115,0.37863431,0.67324258
S672,0.33404912,0.50294737,0.57670693
S673,0.68169268,0.51809469,0.59855176
S674,0.58006299,0.41281152,0.65899008
S675,0.79360119,0.39634451,0.69752780
S676,0.24221719,0.50981340,0.36755021
S677,0.61038886,0.75149025,0.21608334
S678,0.56118805,0.58360961,0.58462512
S679,0.63887727,0.21588541,0.85164719
S680,0.80428069,0.32051615,0.46396799
S681,0.57644191,0.58259050,0.46995378
S682,0.79200799,0.77605787,0.42008974
S683,0.75160327,0.56747720,0.66348904
S684,0.79930939,0.49403730,0.50199280
S685,0.67436925,0.47361417,0.58573560
S686,0.44473113,0.55609667,0.31186893
S687,0.73971651,0.61976023,0.62789324
S688,0.76663834,0.26782419,0.39873683
S689,0.53646817,0.47681381,0.78545806
S690,0.51449664,0.53543209,0.28798908
S691,0.83005207,0.51922761,0.43948842
S692,0.70908528,0.55852571,0.58019973
S693,0.79184614,0.35884243,0.65297492
S694,0.44433587,0.59513687,0.32842545
S695,0.62064205,0.60029632,0.65909190
S696,0.61572090,0.50363208,0.61564487
S697,0.61822208,0.47189192,1.00000000
S698,0.54993217,0.61372568,0.67936555
S699,0.50006154,0.65713998,0.37800043
S700,0.52363373,0.51586617,0.70754533
S701,0.67316300,0.42290087,0.58303159
S702,0.85387609,0.65624723,0.85810360
S703,0.53656856,0.39113385,0.22487639
S704,0.59228104,0.53606541,0.77097295
S705,0.44747198,0.46288412,0.86369596
S706,0.74053513,0.52863818,0.80553182
S707,0.45606452,0.56633153,0.57177638
S708,0.58135839,0.21740006,0.64764306
S709,0.54713894,0.48879550,0.60642344
S710,0.67801134,0.56132573,0.87312588
S711,0.57065572,0.43782743,0.43905093
S712,0.77166682,0.16008558,0.40633994
S713,0.28998310,0.63532394,0.60289665
S714,0.59201867,0.08030660,0.65338839
S715,0.63674093,0.32288824,0.61814865
S716,0.58893839,0.43641510,0.76367203
S717,0.62525911,0.42953369,0.78460352
S718,0.78610218,0.45494983,0.44920667
S719,0.73705132,0.53864943,0.56681840
S720,0.49730081,0.31537376,0.31462628
S721,0.64380913,0.45163987,0.56727262
S722,0.63417761,0.29908982,0.86539305
S723,0.57998239,0.56439936,0.54811269
S724,0.69068393,0.58498290,0.32749634
S725,0.74816785,0.56400760,0.60425146
S726,0.63776550,0.48067655,0.61642602
S727,0.59580247,0.39471628,0.38843092
S728,0.46483089,0.87941674,0.66507483
S729,0.67924392,0.41986859,0.37485935
S730,0.65731840,0.45012263,0.79251974
S731,0.74435773,0.49074012,0.63316624
S732,0.72150115,0.60022909,0.55925860
S733,0.70159774,0.30552935,0.49372188
S734,0.70716856,0.29402946,0.50229657
S735,0.51342051,0.54152839,0.61249811
S736,0.61144782,0.49970806,0.47678564
S737,0.47297631,0.54900267,0.49600319
S738,0.80437943,0.53918454,0.33660959
S739,0.34955690,0.21629118,0.52717097
S740,0.43283713,0.96517715,0.60210320
S741,0.39953487,0.74209601,0.64424921
S742,0.45395115,0.33039231,0.84939334
S743,0.67345560,0.58878722,0.70797270
S744,0.54346093,0.77708176,0.32860248
S745,0.48564407,0.48553702,0.51903655
S746,0.86196862,0.52550602,0.88521445
S747,0.44411482,0.53478546,0.53900324
S748,0.39993646,0.57407110,0.32229160
S749,0.36458784,0.48330515,0.42491773
S750,0.76710230,0.45988900,0.78423625
S751,0.45438679,0.49323961,0.75558133
S752,0.63542416,0.44835059,0.34894800
S753,0.38443507,0.53979701,0.47885507
S754,0.45410870,0.67857033,0.67745220
S755,0.45703381,0.40908792,0.53840833
S756,0.80894459,0.35452733,0.71853161
S757,0.66402503,0.36615054,0.72290613
S758,1.00000000,0.61082386,0.79774717
S759,0.77456812,0.37267295,0.13050239
S760,0.73664863,0.35791705,0.50368779
S761,0.48357837,0.56079283,0.39155653
S762,0.94438386,0.29038906,0.80237152
S763,0.70441208,0.60017728,0.48359643
S764,0.51355866,0.67186036,0.49296917
S765,0.71404072,0.53301197,0.50600826
S766,0.72276033,0.35379327,0.63778702
S767,0.65789267,0.55957668,0.57127391
S768,0.48806774,0.51323058,0.44007409
S769,0.41344994,0.31365434,0.45808719
S770,0.36089677,0.64477672,0.60462370
S771,0.70602154,0.26434599,0.71671408
S772,0.42712440,0.66185944,0.43105926
S773,0.48394823,0.42227486,0.18980227
S774,0.27503311,0.46114108,0.73974929
S775,0.86208868,0.19029451,0.91449539
S776,0.33582795,0.49066556,0.58498712
S777,0.96064654,0.23887837,0.77576849
S778,0.44483764,0.62657282,0.25618789
S779,0.75566497,0.50829061,0.42936119
S780,0.41822611,0.66885695,0.53730793
S781,0.46634014,0.36666923,0.64544457
S782,0.72032821,0.30597592,0.54246166
S783,0.72933307,0.32234643,0.46806790
S784,0.41531652,0.61190021,0.44384998
S785,0.91740065,0.39395455,0.55116624
S786,0.61466622,0.33855965,0.66081881
S787,0.85879475,0.41956804,0.71101068
S788,0.61857273,0.39683555,0.23618715
S789,0.52543674,0.63750312,0.31467257
S790,0.71860848,0.37717615,0.60541358
S791,0.67212555,0.33514414,0.53718358
S792,0.68717780,0.16392561,0.45181975
S793,0.54620014,0.46320784,0.75948756
S794,0.66512381,0.40246057,0.63689736
S795,0.37885413,0.77308363,0.41357979
S796,0.58654198,0.46943449,0.53558574
S797,0.71361651,0.36320365,0.66368674
S798,0.77981972,0.54122633,0.59151053
S799,0.59119817,0.61409685,0.61605650
S800,0.55128660,0.78806065,0.55557738
S801,0.62608489,0.78212191,0.36797610
S802,0.78106825,0.22174924,0.62837077
S803,0.37568974,0.49654713,0.41199223
S804,0.39084707,0.59756866,0.83609829
S805,0.40736617,0.77268105,0.61956291
S806,0.69734470,0.37495748,0.71650608
S807,0.54776124,0.48118562,0.44081575
S808,0.45901456,0.61531280,0.58795187
S809,0.39438470,0.61275256,0.86340700
S810,0.66047629,0.46327758,0.58468937
S811,0.43381784,0.35258263,0.72617368
S812,0.79833626,0.47447854,0.52439020
S813,0.68532239,0.53625603,0.68644311
S814,0.75271787,0.47430411,0.38746465
S815,0.68424624,0.05778374,0.52004759
S816,0.60600769,0.49399589,0.56054390
S817,0.44357968,0.25732505,0.54376072
S818,0.59429472,0.36228436,0.47567498
S819,0.42310902,0.49695862,0.30488777
S820,0.56315337,0.27527248,0.76938227
S821,0.35012125,0.49573020,0.52715909
S822,0.48346712,0.45715696,0.33705980
S823,0.79573917,0.52383422,0.69355375
S824,0.60926651,0.74907145,0.57618886
S825,0.64635750,0.61293014,0.44651695
S826,0.78597523,0.54730673,0.61908553
S827,0.70953823,0.17563286,0.57803892
S828,0.36222648,0.65311802,0.46961985
S829,0.49116950,0.67096676,0.37305543
S830,0.61637270,0.34449632,0.43849076
S831,0.52986821,0.74817920,0.41058942
S832,0.45541535,0.50254123,0.68664782
S833,0.63301420,0.19648489,0.72735499
S834,0.56164972,0.50949798,0.72760351
S835,0.51407180,0.61220703,0.57398017
S836,0.76740148,0.24248045,0.74884453
S837,0.58263321,0.63603522,0.58100472
S838,0.33718777,0.44053002,0.46856602
S839,0.62017855,0.31985153,0.62028938
S840,0.37007658,0.55373088,0.51228459
S841,0.74949604,0.51151887,0.44573729
S842,0.35597006,0.53458345,0.66239310
S843,1.00000000,0.08477046,0.61806210
S844,0.88885878,0.22191808,0.67691516
S845,0.68130520,0.45333702,0.80951233
S846,0.63544914,0.21283365,0.59762771
S847,0.60861238,0.00000000,0.76248136
S848,0.66687712,0.34575958,0.42148777
S849,0.52130935,0.48226080,0.50856420
S850,0.57551858,0.68722439,0.24503642
S851,0.45995370,0.21118312,0.90175805
S852,0.76080668,0.33344146,0.51497535
S853,0.61792200,0.56324308,0.39254875
S854,0.57741796,0.44633593,0.64394504
S855,0.42077403,0.73940706,0.46431006
S856,0.23674755,0.48953722,0.35494045
S857,0.62069855,0.43898254,0.54157379
S858,0.48857687,0.57600366,0.55785808
S859,0.65640902,0.41991714,0.52436439
S860,0.74922910,0.43415203,0.56424994
S861,0.75870878,0.43955784,0.32739973
S862,0.55699473,0.57604486,0.34783432
S863,0.47172428,0.80007604,0.67950753
S864,0.79039629,0.19105138,0.43104620
S865,0.33625660,0.67491640,0.26911298
S866,0.59381174,0.76804675,0.33919433
S867,0.91709459,0.36927807,0.80538481
S868,0.71009415,0.70945516,0.34274860
S869,0.27549033,0.75700033,0.42065956
S870,0.68629588,0.13220640,0.74078772
S871,0.87751910,0.22410841,0.85110506
S872,0.40382057,0.61538595,0.33647676
S873,0.71471503,0.56826614,0.46150346
S874,0.79851043,0.40139683,0.69451253
S875,0.49620983,0.86200992,0.44812596
S876,0.50692975,0.47700716,0.68564812
S877,0.40222694,0.85442740,0.20905825
S878,0.76882899,0.49825142,0.60436287
S879,0.70601064,0.44229906,0.70569788
S880,0.70302234,0.60515903,0.36917671
S881,0.84486362,0.26843846,0.75454867
S882,0.55848927,0.42779630,0.49991053
S883,0.92302250,0.22266643,0.67683752
S884,0.76003007,0.42111943,0.59558707
S885,0.63796043,0.57603445,0.37542797
S886,0.93953961,0.54683330,0.45252057
S887,0.43983211,0.85225662,0.58630458
S888,0.34096644,0.41543012,0.52140336
S889,0.83983144,0.58981119,0.61085207
S890,0.44851108,0.88094136,0.42505507
S891,0.65926292,0.65461339,0.94196567
S892,0.46218276,0.64551315,0.49009222
S893,0.70425811,0.33124235,0.49409356
S894,0.66744536,0.48004801,0.41163195
S895,0.62259402,0.32953106,0.58621963
S896,0.73402584,0.32596062,0.61868602
S897,0.58347274,0.46776920,0.52849489
S898,0.86675513,0.49842253,0.50391143
S899,0.41890518,0.63875989,0.22629343
S900,0.74724549,0.31425845,0.70930147
S901,0.58796313,0.66859434,0.79928808
S902,0.89756626,0.59411626,0.64987085
S903,0.94138001,0.26995113,0.74195087
S904,0.46018660,0.32375868,0.55690054
S905,0.52820753,0.85418277,0.57993855
S906,0.78906232,0.80693814,0.56192166
S907,0.68479294,0.28087707,0.58741484
S908,0.54994504,0.70993770,0.43134483
S909,0.39412370,0.72133756,0.41935239
S910,0.82251928,0.50681248,0.59355851
S911,0.48502148,0.51860885,0.60306826
S912,0.98679822,0.17625468,0.51670071
S913,0.77072494,0.65980201,0.25013907
S914,0.92028337,0.22026337,0.69178375
S915,0.75398024,0.48373633,0.57915472
S916,0.52307421,0.37924525,0.60494537
S917,0.84020154,0.17406325,0.56884501
S918,0.79990034,0.57216922,0.73824358
S919,0.58079916,0.42959024,0.37990929
S920,0.86024598,0.32398496,0.75456853
S921,0.36650956,0.79173816,0.21861054
S922,0.29943205,0.56258654,0.44246402
S923,0.25584190,0.96740893,0.22988370
S924,0.44869017,0.78864070,0.41078634
S925,0.45929333,0.73878923,0.49676268
S926,0.49816654,0.64164982,0.52857909
S927,0.99379381,0.43403375,0.85596485
S928,0.58200929,0.32391290,0.62156808
S929,0.68723382,0.45412179,0.34434665
S930,0.23908203,0.59180423,0.44222366
S931,0.30184661,0.55356568,0.45654448
S932,0.57241539,0.44008415,0.83627674
S933,0.80822593,0.52819106,0.42022888
S934,0.77287786,0.77340016,0.49032020
S935,0.41978415,0.58243095,0.66994535
S936,0.29491347,0.96478931,0.46146791
S937,0.70549606,0.49889971,0.69028235
S938,0.51147316,0.52182706,0.53830452
S939,0.50752252,0.56993652,0.40318505
S940,0.95189715,0.19509988,0.64963171
S941,0.95613718,0.29747464,0.69273894
S942,0.54255038,0.73281293,0.42265694
S943,0.72133742,0.22645469,0.92464823
S944,0.45092883,0.97959712,0.52509940
S945,0.35632609,0.87048352,0.43658993
S946,0.44116382,0.60472761,0.53908764
S947,0.75568124,0.42767275,0.57434674
S948,0.73293147,0.50760467,0.73811769
S949,0.72646190,0.27621067,0.51065477
S950,1.00000000,0.25238974,0.69069661
S951,0.47289019,0.28800750,0.71884762
S952,0.59184573,0.72105548,0.64705317
S953,0.63140312,0.18341349,0.49776420
S954,0.48258347,0.65919792,0.44266078
S955,0.45131208,0.61551580,0.37772014
S956,0.69548766,0.46379367,0.83926533
S957,0.77441811,0.59663326,0.53614518
S958,0.48846796,0.48377520,0.19403091
S959,0.51288452,0.75543834,0.67184050
S960,0.80748008,0.60983650,0.55003144
S961,0.75593031,0.12084307,0.39341292
S962,0.50344720,0.61148623,0.45660380
S963,0.36120968,0.62498924,0.77471315
S964,0.44545475,0.30779201,0.61945861
S965,0.61386654,0.55289915,0.59759881
S966,0.58925697,0.64907006,0.57631408
S967,0.56098005,0.57017259,0.75764863
S968,0.32688418,0.44794865,0.63996999
S969,0.72179142,0.11412825,0.34820673
S970,0.78988994,0.35431694,0.80011508
S971,0.68284766,0.64309871,0.56203225
S972,0.57516643,0.72445312,0.52879156
S973,0.63037516,0.23710180,0.65090916
S974,0.81112825,0.27004904,0.73645927
S975,0.69342477,0.74724903,0.43985918
S976,0.62060773,0.57168441,0.45263659
S977,0.95477150,0.66300173,0.26994683
S978,0.55107181,0.30814945,0.82031672
S979,0.41773523,0.32397305,0.47262127
S980,0.62660617,0.68680383,0.49121056
S981,0.57543263,0.65938291,0.39556904
S982,0.53434715,0.16321125,0.48135720
S983,0.46495860,0.42895028,0.52776384
S984,0.60919680,0.48793928,0.63134244
S985,0.33431783,0.71592357,0.43441164
S986,0.61506400,0.34509608,0.65727145
S987,0.53437303,0.60265930,0.43570273
S988,0.41640370,0.43053718,0.58040270
S989,0.56384455,0.29861771,0.64619796
S990,0.52243197,0.47026065,0.66404013
S991,0.40489997,0.70720763,0.51566465
S992,0.55124358,0.80405869,0.57796397
S993,0.82463703,0.58587218,0.77690467
S994,0.81862854,0.52877780,0.56699237
S995,0.74728011,0.28714479,0.71263345
S996,0.77358188,0.41881048,0.64369719
S997,0.74183517,0.41344049,0.30227691
S998,0.38616775,0.39309241,0.49903783
S999,0.42852048,0.45411030,0.32330406
S1000,0.62684963,0.47388519,0.43476483
S1001,0.44316786,0.96162699,0.48928394
S1002,0.54216511,0.63788277,0.51779090
S1003,0.44439276,0.53242403,0.49552830
S1004,0.48158894,0.42477798,0.66195523
S1005,0.49030555,0.45279835,0.39119708
S1006,0.66013290,0.28806059,0.74018904
S1007,0.59561888,0.60573994,0.48147149
S1008,0.88303721,0.41624782,0.83453293
S1009,0.81921533,0.36001700,0.79502492
S1010,0.39302963,0.51241709,0.71682540
S1011,0.59981987,0.49336137,0.47972869
S1012,0.95504122,0.38444747,0.47760954
S1013,0.66553935,0.46342316,0.62786454
S1014,0.99160324,0.53813247,0.76626154
S1015,0.97141990,0.38225530,0.56387718
S1016,0.91219310,0.40196554,0.83130617
S1017,0.49199121,0.31544722,0.23381968
S1018,0.14390280,0.76982356,0.45162227
S1019,0.63187532,0.66999912,0.52518836
S1020,0.52063406,0.56595761,0.71165351
S1021,0.61718069,0.62836118,0.42192212
S1022,0.60241817,0.45939819,0.72407532
S1023,0.62611245,0.68667532,0.48990286
S1024,0.63280020,0.43940530,0.63330571
S1025,0.47605104,0.55764101,0.40540821
S1026,0.46020124,0.78928400,0.37497801
S1027,0.69507048,0.60462940,0.42256761
S1028,0.34870089,0.49622054,0.47207772
S1029,0.78644542,0.55887606,0.49312696
S1030,0.84443916,0.41084228,0.62326218
S1031,0.60214163,0.45071801,0.50669375
S1032,0.66533205,0.19976694,0.71702820
S1033,0.53822440,0.61665596,0.49603493
S1034,0.61942160,0.34775966,0.54548736
S1035,0.35279307,0.58638704,0.41045586
S1036,0.64946514,0.24676470,0.50637763
S1037,0.53264394,0.33236220,0.44215060
S1038,0.47049010,0.50766006,0.15471706
S1039,0.43747010,0.71826536,0.48008032
S1040,0.76695247,0.36226587,0.90312214
S1041,0.67380544,0.29286146,0.63514436
S1042,0.67659304,0.61770032,0.70851353
S1043,0.55700075,0.37987535,0.55094777
S1044,0.61464936,0.39681674,0.60759755
S1045,0.55769478,0.48710040,0.34206765
S1046,0.56981647,0.42987060,0.46345544
S1047,0.96868661,0.55715219,0.45697864
S1048,0.78023888,0.29615444,0.55230567
S1049,0.44910711,0.82326121,0.56073844
S1050,0.55103587,0.69040541,0.41789695
S1051,0.66699543,0.56155523,0.56120595
S1052,0.76318085,0.50458862,0.42693637
S1053,0.45629856,0.59440438,0.39485828
S1054,0.45061864,0.47332820,0.40779835
S1055,0.43828989,0.63025197,0.45420958
S1056,0.88665996,0.26036721,0.75686185
S1057,0.76252201,0.46840877,0.41174737
S1058,0.62126646,0.35081029,0.46182377
S1059,0.62294767,0.66896083,0.40069312
S1060,0.75207804,0.39435872,0.49446322
S1061,0.54823456,0.40384587,0.68688562
S1062,0.43998620,0.42389245,0.55507168
S1063,0.75483648,0.50401030,0.53599235
S1064,0.83355029,0.53043208,0.67474085
S1065,0.39986926,0.49418324,0.48497229
S1066,0.51039222,0.54007711,0.78828483
S1067,0.89206893,0.30031268,0.77940187
S1068,0.57687083,0.50033569,0.66105429
S1069,0.85931507,0.57079703,0.84711729
S1070,0.34496314,0.30362943,0.69462225
S1071,0.74137696,0.61502291,0.50013802
S1072,0.35360278,0.55454203,0.25191625
S1073,0.72458076,0.60796538,0.61450782
S1074,0.75821144,0.63340577,0.64142787
S1075,0.47421021,0.66098708,0.47590574
S1076,0.69724114,0.18547023,0.42545802
S1077,0.68462464,0.28949185,0.48336792
S1078,0.45636541,0.48148492,0.82068048
S1079,0.68812142,0.65894598,0.48387618
S1080,0.57437023,0.65895327,0.40312812
S1081,0.83366080,0.17793661,0.54496723
S1082,0.53864623,0.65268392,0.40856849
S1083,0.71823758,0.62304800,0.50863189
S1084,0.39501579,0.55968572,0.43541508
S1085,0.76285260,0.40480299,0.49510763
S1086,0.48985956,0.27330823,0.47018234
S1087,0.74374399,0.43737449,0.39599215
S1088,0.38534239,0.82805765,0.52615204
S1089,0.46895110,0.44637908,0.54603314
S1090,0.77327012,0.60112088,0.41214171
S1091,0.66405991,0.48953301,0.53798696
S1092,0.73832675,0.30181143,0.59979616
S1093,0.68066423,0.66553307,0.70310510
S1094,1.00000000,0.31991732,0.65211230
S1095,0.42866723,0.87058513,0.15618204
S1096,0.41785687,0.41022445,0.64409538
S1097,0.65472691,0.39813476,0.32168172
S1098,0.41682048,0.49751371,0.58518825
S1099,0.75456846,0.39165394,0.37832419
S1100,0.80889031,0.46535639,0.41312766
S1101,0.77294113,0.33072842,0.47345469
S1102,0.68033575,0.36632160,0.54197569
S1103,0.36399249,0.70985508,0.38277700
S1104,0.64908096,0.39449830,0.84639779
S1105,0.48337030,0.57229942,0.56965005
S1106,0.34768006,0.38849458,0.43281663
S1107,0.83983604,0.23153514,0.28047430
S1108,0.67364008,0.56974174,0.22705798
S1109,0.46353422,0.56497382,0.39876871
S1110,0.61414531,0.47958370,0.56490455
S1111,0.65466394,0.37321146,0.32232034
S1112,0.60186644,0.14344819,0.70774320
S1113,0.78645754,0.45451301,0.74092505
S1114,0.75964159,0.35238994,0.69321398
S1115,0.62249123,0.53102702,0.60245662
S1116,0.56288463,0.43300408,0.60509484
S1117,0.54463287,0.37378615,0.52913068
S1118,0.51596845,0.54384296,0.60903745
S1119,0.60383645,0.46947626,0.54080236
S1120,0.34651857,0.69949693,0.70426204
S1121,0.78872886,0.53820717,0.78012584
S1122,0.77149573,0.53073445,0.80923530
S1123,0.49933450,0.47712209,0.58081246
S1124,0.64728056,0.06785071,0.66800320
S1125,0.45312872,0.36486471,0.29473575
S1126,0.52489075,0.70141280,0.31561525
S1127,0.58157150,0.42167995,0.69397580
S1128,0.68650765,0.54534163,0.78910027
S1129,0.74471401,0.40162847,0.59283039
S1130,0.82995169,0.47948186,0.33703143
S1131,0.73137232,0.24765283,0.77435273
S1132,0.91574804,0.46500830,0.58085644
S1133,0.54852227,0.68562562,0.64154207
S1134,0.44475735,0.71643785,0.44899560
S1135,0.40101043,0.61848226,0.56922961
S1136,0.59349628,0.52675729,0.23958681
S1137,0.83723946,0.47077860,0.59450663
S1138,0.79504349,0.25860707,0.42676811
S1139,0.63613870,0.53207677,0.31848601
S1140,0.81842231,0.32495274,0.49445372
S1141,0.41911715,0.53150498,0.43224558
S1142,0.74695098,0.50323959,0.58359279
S1143,0.32675226,0.53434619,0.27522643
S1144,0.88282562,0.57505986,0.37040315
S1145,0.38302917,0.59863486,0.50617920
S1146,0.43923440,0.70535833,0.28154335
S1147,0.58461589,0.41556945,0.19726609
S1148,0.58254519,0.40620516,0.50718654
S1149,0.35681647,0.39726802,0.28770155
S1150,0.40587145,0.47406151,0.20494746
S1151,0.63096145,0.46763639,0.50502473
S1152,0.82043646,0.16461324,0.44333662
S1153,0.65884306,0.16565236,0.54143035
S1154,0.91807291,0.07084039,0.57535117
S1155,0.40308950,0.07557003,0.55048945
S1156,0.41418928,0.38755220,0.46286771
S1157,0.81162290,0.33534733,0.41843272
S1158,0.62800257,0.36334142,0.70465147
S1159,0.41656980,0.76726632,0.45154434
S1160,0.74291019,0.53698475,0.69351305
S1161,0.57953174,0.38552021,0.68839276
S1162,0.63554792,0.40521451,0.55064003
S1163,0.84482347,0.32756257,0.73874015
S1164,0.39507575,0.79360622,0.28577523
S1165,1.00000000,0.00663568,0.81833108
S1166,0.65520708,0.21835770,0.68985777
S1167,0.82431069,0.62412766,0.68439484
S1168,0.63301027,0.68180133,0.51200015
S1169,0.38059909,0.66338384,0.49484992
S1170,0.63716275,0.24285436,0.56028914
S1171,0.66309604,0.63850745,0.58891292
S1172,0.76482378,0.56149803,0.66054293
S1173,0.71742620,0.37598522,0.78834673
S1174,0.44035859,0.78791163,0.32693613
S1175,0.41884270,0.73897383,0.57418895
S1176,0.90167928,0.41567915,0.57788145
S1177,0.60813580,0.55704440,0.60050661
S1178,0.67674919,0.56726621,0.73344028
S1179,0.64222233,0.50025127,0.56098723
S1180,0.61751619,0.47640279,0.30600044
S1181,0.35243057,0.43541383,0.32808958
S1182,0.73312540,0.32485623,0.65176471
S1183,0.62477327,0.49201900,0.51833516
S1184,0.56837840,0.60110400,0.37563908
S1185,0.75173146,0.32145626,0.68660356
S1186,0.50243003,0.22943959,0.66090597
S1187,0.48851251,0.54111718,0.41836156
S1188,0.43261667,0.37137662,0.42374231
S1189,0.32106546,0.62651035,0.53940523
S1190,0.65943601,0.57134620,0.63203024
S1191,0.27089754,0.50150380,0.50924536
S1192,0.50935414,0.55359859,0.59989746
S1193,0.61518962,0.43506400,0.76860642
S1194,0.73398978,0.53828632,0.49818050
S1195,0.61684241,0.51838476,0.30815729
S1196,0.38566142,0.63536072,0.36488171
S1197,0.77958751,0.21802987,0.85740345
S1198,0.46682157,0.55398790,0.63069647
S1199,0.55196955,0.63784908,0.53297669
S1200,0.67484205,0.25269494,0.76935054
S1201,0.63021407,0.17166932,0.57441636
S1202,0.46162942,0.65349486,0.58143215
S1203,0.63955845,0.36151024,0.35609099
S1204,0.41972567,0.54937420,0.31562567
S1205,0.18070185,0.71562270,0.38885464
S1206,0.62321035,0.58481473,0.43138039
S1207,0.72733273,0.55009870,0.63889405
S1208,0.55088849,0.61509648,0.64247104
S1209,0.59835637,0.55575788,0.06006401
S1210,0.80309205,0.61608650,0.79768152
S1211,0.43582500,0.62601052,0.67892568
S1212,0.81176126,0.53772360,0.33682787
S1213,0.24896186,0.69875129,0.61806101
S1214,0.39352660,0.60038666,0.27961144
S1215,0.32066317,0.41239724,0.53504065
S1216,0.67146961,0.32931541,0.62015203
S1217,0.76642915,0.50238312,0.78463248
S1218,0.61749025,0.40558290,0.59308956
S1219,0.80912743,0.13996761,0.66844675
S1220,0.52998588,0.36233756,0.30776479
S1221,0.76348410,0.23978963,0.58133422
S1222,0.36605564,0.95692469,0.30530053
S1223,0.53679038,0.64646515,0.31696693
S1224,0.94162432,0.46728690,0.79782070
S1225,0.45515205,0.60087266,0.54005271
S1226,0.72921166,0.25554883,0.75084774
S1227,0.49198099,0.61198453,0.38482439
S1228,0.83256952,0.15338691,0.62630232
S1229,0.26716779,0.65554035,0.62468065
S1230,0.58109177,0.56836932,0.50421783
S1231,0.34182514,0.88657040,0.71324554
S1232,0.51288055,0.29929302,0.55184078
S1233,0.60072744,0.61505079,0.60882112
S1234,0.80545574,0.49511073,0.43913004
S1235,0.79910685,0.32841938,0.49684700
S1236,0.41002793,0.95909238,0.29473105
S1237,0.81219087,0.12159236,0.95012717
S1238,0.76038763,0.48774838,0.50764922
S1239,0.56745913,0.45638563,0.75588413
S1240,0.40280805,0.53074578,0.43042842
S1241,0.94828618,0.17368113,0.72741141
S1242,0.26269396,0.77878184,0.31651480
S1243,0.61078493,0.55126276,0.61422011
S1244,0.87713031,0.31723917,0.83483592
S1245,0.37682084,0.48198176,0.67730025
S1246,0.53807069,0.73059756,0.58263612
S1247,0.59169126,0.55403223,0.42039052
S1248,0.71290991,0.12595066,0.84387253
S1249,0.73685852,0.55621495,0.31686978
S1250,0.80428073,0.52194380,0.53518368
S1251,0.82465990,0.59654577,0.67734858
S1252,1.00000000,0.08033639,0.35963402
S1253,0.48010016,0.60118008,0.55478894
S1254,0.64605739,0.51683290,0.53446356
S1255,0.35968553,0.57664658,0.70854883
S1256,0.48499587,0.31152238,0.49715806
S1257,0.53856543,0.33373046,0.65671837
S1258,0.87838830,0.53577598,0.86430569
S1259,0.28432088,0.43337881,0.42327668
S1260,0.45812163,0.89813502,0.39634345
S1261,0.44137499,0.41376160,0.60149178
S1262,0.63491221,0.53690392,0.76052113
S1263,0.76609354,0.46218596,0.53754832
S1264,0.78125876,0.21397983,0.70052107
S1265,0.43445232,0.66462980,0.63767678
S1266,0.33754010,0.77279867,0.78441386
S1267,0.69269448,0.80341312,0.32341291
S1268,1.00000000,0.17464473,0.58629937
S1269,0.62314139,0.27551603,0.47691524
S1270,0.68568762,0.72989462,0.70323733
S1271,0.61802470,0.21505355,0.75812603
S1272,0.91291763,0.20487729,0.69727060
S1273,0.56589891,0.30595671,0.62949389
S1274,0.26365352,0.59641838,0.25669017
S1275,0.55882223,0.39544709,0.76045229
S1276,0.47211810,0.49958799,0.29190616
S1277,0.55774421,0.60554036,0.65073775
S1278,0.66394316,0.26583477,0.70268780
S1279,0.67271466,0.72307340,0.58742474
S1280,0.75113000,0.19442194,0.43278982
S1281,0.49654205,0.54628161,0.53899041
S1282,0.86413429,0.58354427,0.89471140
S1283,0.43107288,0.57494952,0.02779852
S1284,0.72747795,0.38317250,0.70031382
S1285,0.85158736,0.28987979,0.97713490
S1286,0.57852200,0.60216180,0.53916523
S1287,0.32712626,0.60302240,0.48442537
S1288,0.17096935,0.49261290,0.56603288
S1289,0.37456477,0.68613153,0.63144924
S1290,0.58549890,0.42680236,0.49818949
S1291,0.68429821,0.43277518,0.72922958
S1292,0.44224888,0.69399047,0.68159626
S1293,0.80204496,0.31971032,0.41833972
S1294,0.56060618,0.56986358,0.65152582
S1295,0.62852055,0.48924514,0.65294277
S1296,0.67408161,0.42036559,0.39179251
S1297,0.81564102,0.38116640,0.64556137
S1298,0.32852802,0.68193905,0.67604225
S1299,0.62630807,0.48783924,0.20916648
S1300,0.66551708,0.50020445,0.46034222
S1301,0.68774386,0.74582818,0.34403471
S1302,0.55589650,0.41551026,0.47948745
S1303,0.62519999,0.84405491,0.35401895
S1304,0.41917266,0.38475729,0.39512270
S1305,0.58995796,0.62141234,0.48012294
S1306,0.66519726,0.60706611,0.68635031
S1307,0.54929809,0.51155570,0.55892445
S1308,0.62442385,0.54357138,0.78550304
S1309,0.38771336,0.66814702,0.22838328
S1310,0.36125600,0.49906086,0.56823625
S1311,0.52157647,0.34672447,0.64894895
S1312,0.64700144,0.51056497,0.61166373
S1313,0.37867117,0.59507420,0.34795081
S1314,0.75721124,0.36935579,0.70951043
