sample_id,node_name,src,dst,abundance,function_score,edge_weight
S785,Lactobacillus,Lactobacillus,Fusobacterium,0.236,0.626,0.331
S786,Fusobacterium,Fusobacterium,Porphyromonas,0.07,0.401,0.399
S786,Porphyromonas,Porphyromonas,Prevotella,0.06,0.408,0.379
S786,Prevotella,Prevotella,Streptococcus,0.117,0.435,0.407
S786,Streptococcus,Streptococcus,Lactobacillus,0.184,0.519,0.438
S786,Lactobacillus,Lactobacillus,Fusobacterium,0.17,0.563,0.368
S787,Fusobacterium,Fusobacterium,Porphyromonas,0.144,0.518,0.443
S787,Porphyromonas,Porphyromonas,Prevotella,0.131,0.519,0.456
S787,Prevotella,Prevotella,Streptococcus,0.166,0.441,0.442
S787,Streptococcus,Streptococcus,Lactobacillus,0.144,0.414,0.483
S787,Lactobacillus,Lactobacillus,Fusobacterium,0.151,0.504,0.418
S788,Fusobacterium,Fusobacterium,Porphyromonas,0.062,0.429,0.359
S788,Porphyromonas,Porphyromonas,Prevotella,0.072,0.422,0.4
S788,Prevotella,Prevotella,Streptococcus,0.139,0.462,0.395
S788,Streptococcus,Streptococcus,Lactobacillus,0.17,0.471,0.36
S788,Lactobacillus,Lactobacillus,Fusobacterium,0.161,0.591,0.431
S789,Fusobacterium,Fusobacterium,Porphyromonas,0.155,0.552,0.492
S789,Porphyromonas,Porphyromonas,Prevotella,0.105,0.449,0.482
S789,Prevotella,Prevotella,Streptococcus,0.146,0.427,0.459
S789,Streptococcus,Streptococcus,Lactobacillus,0.169,0.458,0.494
S789,Lactobacillus,Lactobacillus,Fusobacterium,0.126,0.509,0.456
S790,Fusobacterium,Fusobacterium,Porphyromonas,0.091,0.483,0.437
S790,Porphyromonas,Porphyromonas,Prevotella,0.056,0.419,0.424
S790,Prevotella,Prevotella,Streptococcus,0.124,0.455,0.459
S790,Streptococcus,Streptococcus,Lactobacillus,0.163,0.477,0.441
S790,Lactobacillus,Lactobacillus,Fusobacterium,0.152,0.542,0.434
S791,Fusobacterium,Fusobacterium,Porphyromonas,0.15,0.598,0.5
S791,Porphyromonas,Porphyromonas,Prevotella,0.125,0.524,0.408
S791,Prevotella,Prevotella,Streptococcus,0.153,0.444,0.509
S791,Streptococcus,Streptococcus,Lactobacillus,0.124,0.477,0.447
S791,Lactobacillus,Lactobacillus,Fusobacterium,0.144,0.441,0.397
S792,Fusobacterium,Fusobacterium,Porphyromonas,0.083,0.501,0.468
S792,Porphyromonas,Porphyromonas,Prevotella,0.083,0.466,0.466
S792,Prevotella,Prevotella,Streptococcus,0.141,0.428,0.45
S792,Streptococcus,Streptococcus,Lactobacillus,0.164,0.491,0.45
S792,Lactobacillus,Lactobacillus,Fusobacterium,0.173,0.604,0.413
S793,Fusobacterium,Fusobacterium,Porphyromonas,0.148,0.543,0.477
S793,Porphyromonas,Porphyromonas,Prevotella,0.103,0.518,0.449
S793,Prevotella,Prevotella,Streptococcus,0.131,0.418,0.398
S793,Streptococcus,Streptococcus,Lactobacillus,0.166,0.434,0.473
S793,Lactobacillus,Lactobacillus,Fusobacterium,0.133,0.48,0.439
S794,Fusobacterium,Fusobacterium,Porphyromonas,0.208,0.76,0.521
S794,Porphyromonas,Porphyromonas,Prevotella,0.172,0.696,0.534
S794,Prevotella,Prevotella,Streptococcus,0.174,0.524,0.55
S794,Streptococcus,Streptococcus,Lactobacillus,0.099,0.415,0.52
S794,Lactobacillus,Lactobacillus,Fusobacterium,0.077,0.33,0.475
S795,Fusobacterium,Fusobacterium,Porphyromonas,0.116,0.505,0.509
S795,Porphyromonas,Porphyromonas,Prevotella,0.092,0.48,0.463
S795,Prevotella,Prevotella,Streptococcus,0.153,0.482,0.408
S795,Streptococcus,Streptococcus,Lactobacillus,0.159,0.492,0.432
S795,Lactobacillus,Lactobacillus,Fusobacterium,0.165,0.565,0.454
S796,Fusobacterium,Fusobacterium,Porphyromonas,0.107,0.472,0.433
S796,Porphyromonas,Porphyromonas,Prevotella,0.067,0.443,0.462
S796,Prevotella,Prevotella,Streptococcus,0.15,0.454,0.438
S796,Streptococcus,Streptococcus,Lactobacillus,0.165,0.507,0.425
S796,Lactobacillus,Lactobacillus,Fusobacterium,0.174,0.552,0.414
S797,Fusobacterium,Fusobacterium,Porphyromonas,0.087,0.484,0.425
S797,Porphyromonas,Porphyromonas,Prevotella,0.065,0.421,0.443
S797,Prevotella,Prevotella,Streptococcus,0.126,0.41,0.479
S797,Streptococcus,Streptococcus,Lactobacillus,0.198,0.489,0.42
S797,Lactobacillus,Lactobacillus,Fusobacterium,0.191,0.608,0.386
S798,Fusobacterium,Fusobacterium,Porphyromonas,0.179,0.659,0.508
S798,Porphyromonas,Porphyromonas,Prevotella,0.165,0.633,0.535
S798,Prevotella,Prevotella,Streptococcus,0.155,0.497,0.493
S798,Streptococcus,Streptococcus,Lactobacillus,0.116,0.4,0.502
S798,Lactobacillus,Lactobacillus,Fusobacterium,0.106,0.405,0.493
S799,Fusobacterium,Fusobacterium,Porphyromonas,0.081,0.434,0.453
S799,Porphyromonas,Porphyromonas,Prevotella,0.07,0.405,0.382
S799,Prevotella,Prevotella,Streptococcus,0.13,0.465,0.417
S799,Streptococcus,Streptococcus,Lactobacillus,0.192,0.514,0.414
S799,Lactobacillus,Lactobacillus,Fusobacterium,0.158,0.609,0.386
S800,Fusobacterium,Fusobacterium,Porphyromonas,0.059,0.352,0.39
S800,Porphyromonas,Porphyromonas,Prevotella,0.051,0.357,0.395
S800,Prevotella,Prevotella,Streptococcus,0.154,0.407,0.422
S800,Streptococcus,Streptococcus,Lactobacillus,0.193,0.516,0.392
S800,Lactobacillus,Lactobacillus,Fusobacterium,0.202,0.58,0.322
S801,Fusobacterium,Fusobacterium,Porphyromonas,0.059,0.4,0.456
S801,Porphyromonas,Porphyromonas,Prevotella,0.064,0.4,0.377
S801,Prevotella,Prevotella,Streptococcus,0.134,0.385,0.386
S801,Streptococcus,Streptococcus,Lactobacillus,0.187,0.476,0.399
S801,Lactobacillus,Lactobacillus,Fusobacterium,0.192,0.579,0.35
S802,Fusobacterium,Fusobacterium,Porphyromonas,0.245,0.805,0.568
S802,Porphyromonas,Porphyromonas,Prevotella,0.192,0.671,0.547
S802,Prevotella,Prevotella,Streptococcus,0.191,0.464,0.52
S802,Streptococcus,Streptococcus,Lactobacillus,0.093,0.314,0.536
S802,Lactobacillus,Lactobacillus,Fusobacterium,0.094,0.336,0.54
S803,Fusobacterium,Fusobacterium,Porphyromonas,0.238,0.847,0.496
S803,Porphyromonas,Porphyromonas,Prevotella,0.211,0.801,0.521
S803,Prevotella,Prevotella,Streptococcus,0.177,0.517,0.507
S803,Streptococcus,Streptococcus,Lactobacillus,0.057,0.358,0.571
S803,Lactobacillus,Lactobacillus,Fusobacterium,0.057,0.323,0.604
S804,Fusobacterium,Fusobacterium,Porphyromonas,0.229,0.776,0.538
S804,Porphyromonas,Porphyromonas,Prevotella,0.194,0.651,0.508
S804,Prevotella,Prevotella,Streptococcus,0.155,0.528,0.492
S804,Streptococcus,Streptococcus,Lactobacillus,0.097,0.38,0.545
S804,Lactobacillus,Lactobacillus,Fusobacterium,0.079,0.36,0.468
S805,Fusobacterium,Fusobacterium,Porphyromonas,0.14,0.538,0.466
S805,Porphyromonas,Porphyromonas,Prevotella,0.104,0.463,0.466
S805,Prevotella,Prevotella,Streptococcus,0.135,0.42,0.439
S805,Streptococcus,Streptococcus,Lactobacillus,0.161,0.444,0.405
S805,Lactobacillus,Lactobacillus,Fusobacterium,0.131,0.5,0.395
S806,Fusobacterium,Fusobacterium,Porphyromonas,0.169,0.657,0.535
S806,Porphyromonas,Porphyromonas,Prevotella,0.121,0.649,0.464
S806,Prevotella,Prevotella,Streptococcus,0.182,0.54,0.513
S806,Streptococcus,Streptococcus,Lactobacillus,0.104,0.462,0.492
S806,Lactobacillus,Lactobacillus,Fusobacterium,0.107,0.426,0.47
S807,Fusobacterium,Fusobacterium,Porphyromonas,0.068,0.393,0.404
S807,Porphyromonas,Porphyromonas,Prevotella,0.066,0.418,0.418
S807,Prevotella,Prevotella,Streptococcus,0.132,0.39,0.426
S807,Streptococcus,Streptococcus,Lactobacillus,0.2,0.544,0.403
S807,Lactobacillus,Lactobacillus,Fusobacterium,0.182,0.592,0.359
S808,Fusobacterium,Fusobacterium,Porphyromonas,0.144,0.532,0.469
S808,Porphyromonas,Porphyromonas,Prevotella,0.121,0.516,0.47
S808,Prevotella,Prevotella,Streptococcus,0.144,0.479,0.47
S808,Streptococcus,Streptococcus,Lactobacillus,0.147,0.498,0.443
S808,Lactobacillus,Lactobacillus,Fusobacterium,0.1,0.414,0.493
S809,Fusobacterium,Fusobacterium,Porphyromonas,0.059,0.41,0.375
S809,Porphyromonas,Porphyromonas,Prevotella,0.054,0.371,0.381
S809,Prevotella,Prevotella,Streptococcus,0.138,0.429,0.404
S809,Streptococcus,Streptococcus,Lactobacillus,0.19,0.525,0.394
S809,Lactobacillus,Lactobacillus,Fusobacterium,0.187,0.631,0.42
S810,Fusobacterium,Fusobacterium,Porphyromonas,0.151,0.569,0.474
S810,Porphyromonas,Porphyromonas,Prevotella,0.116,0.485,0.484
S810,Prevotella,Prevotella,Streptococcus,0.159,0.434,0.482
S810,Streptococcus,Streptococcus,Lactobacillus,0.155,0.402,0.382
S810,Lactobacillus,Lactobacillus,Fusobacterium,0.137,0.486,0.445
S811,Fusobacterium,Fusobacterium,Porphyromonas,0.092,0.445,0.509
S811,Porphyromonas,Porphyromonas,Prevotella,0.094,0.466,0.486
S811,Prevotella,Prevotella,Streptococcus,0.125,0.457,0.433
S811,Streptococcus,Streptococcus,Lactobacillus,0.148,0.46,0.376
S811,Lactobacillus,Lactobacillus,Fusobacterium,0.18,0.55,0.407
S812,Fusobacterium,Fusobacterium,Porphyromonas,0.118,0.583,0.48
S812,Porphyromonas,Porphyromonas,Prevotella,0.13,0.584,0.493
S812,Prevotella,Prevotella,Streptococcus,0.156,0.453,0.448
S812,Streptococcus,Streptococcus,Lactobacillus,0.154,0.462,0.424
S812,Lactobacillus,Lactobacillus,Fusobacterium,0.137,0.437,0.434
S813,Fusobacterium,Fusobacterium,Porphyromonas,0.152,0.621,0.508
S813,Porphyromonas,Porphyromonas,Prevotella,0.143,0.564,0.533
S813,Prevotella,Prevotella,Streptococcus,0.162,0.482,0.536
S813,Streptococcus,Streptococcus,Lactobacillus,0.135,0.413,0.479
S813,Lactobacillus,Lactobacillus,Fusobacterium,0.113,0.425,0.472
S814,Fusobacterium,Fusobacterium,Porphyromonas,0.058,0.431,0.436
S814,Porphyromonas,Porphyromonas,Prevotella,0.036,0.388,0.406
S814,Prevotella,Prevotella,Streptococcus,0.108,0.433,0.418
S814,Streptococcus,Streptococcus,Lactobacillus,0.192,0.534,0.4
S814,Lactobacillus,Lactobacillus,Fusobacterium,0.189,0.618,0.368
S815,Fusobacterium,Fusobacterium,Porphyromonas,0.076,0.412,0.458
S815,Porphyromonas,Porphyromonas,Prevotella,0.047,0.38,0.437
S815,Prevotella,Prevotella,Streptococcus,0.123,0.469,0.39
S815,Streptococcus,Streptococcus,Lactobacillus,0.171,0.481,0.422
S815,Lactobacillus,Lactobacillus,Fusobacterium,0.166,0.549,0.435
S816,Fusobacterium,Fusobacterium,Porphyromonas,0.239,0.749,0.549
S816,Porphyromonas,Porphyromonas,Prevotella,0.224,0.756,0.528
S816,Prevotella,Prevotella,Streptococcus,0.197,0.512,0.5
S816,Streptococcus,Streptococcus,Lactobacillus,0.12,0.381,0.484
S816,Lactobacillus,Lactobacillus,Fusobacterium,0.054,0.376,0.562
S817,Fusobacterium,Fusobacterium,Porphyromonas,0.119,0.517,0.478
S817,Porphyromonas,Porphyromonas,Prevotella,0.112,0.486,0.474
S817,Prevotella,Prevotella,Streptococcus,0.153,0.441,0.418
S817,Streptococcus,Streptococcus,Lactobacillus,0.165,0.461,0.449
S817,Lactobacillus,Lactobacillus,Fusobacterium,0.146,0.472,0.44
S818,Fusobacterium,Fusobacterium,Porphyromonas,0.144,0.561,0.463
S818,Porphyromonas,Porphyromonas,Prevotella,0.132,0.522,0.507
S818,Prevotella,Prevotella,Streptococcus,0.15,0.476,0.44
S818,Streptococcus,Streptococcus,Lactobacillus,0.136,0.455,0.457
S818,Lactobacillus,Lactobacillus,Fusobacterium,0.136,0.453,0.451
S819,Fusobacterium,Fusobacterium,Porphyromonas,0.227,0.7,0.504
S819,Porphyromonas,Porphyromonas,Prevotella,0.152,0.626,0.496
S819,Prevotella,Prevotella,Streptococcus,0.187,0.42,0.505
S819,Streptococcus,Streptococcus,Lactobacillus,0.129,0.452,0.499
S819,Lactobacillus,Lactobacillus,Fusobacterium,0.093,0.402,0.492
S820,Fusobacterium,Fusobacterium,Porphyromonas,0.156,0.537,0.464
S820,Porphyromonas,Porphyromonas,Prevotella,0.142,0.512,0.464
S820,Prevotella,Prevotella,Streptococcus,0.151,0.452,0.504
S820,Streptococcus,Streptococcus,Lactobacillus,0.175,0.491,0.506
S820,Lactobacillus,Lactobacillus,Fusobacterium,0.132,0.442,0.468
S821,Fusobacterium,Fusobacterium,Porphyromonas,0.131,0.603,0.471
S821,Porphyromonas,Porphyromonas,Prevotella,0.122,0.512,0.542
S821,Prevotella,Prevotella,Streptococcus,0.142,0.433,0.482
S821,Streptococcus,Streptococcus,Lactobacillus,0.156,0.392,0.448
S821,Lactobacillus,Lactobacillus,Fusobacterium,0.123,0.388,0.416
S822,Fusobacterium,Fusobacterium,Porphyromonas,0.01,0.304,0.355
S822,Porphyromonas,Porphyromonas,Prevotella,0.01,0.313,0.348
S822,Prevotella,Prevotella,Streptococcus,0.103,0.424,0.377
S822,Streptococcus,Streptococcus,Lactobacillus,0.225,0.604,0.402
S822,Lactobacillus,Lactobacillus,Fusobacterium,0.224,0.592,0.359
S823,Fusobacterium,Fusobacterium,Porphyromonas,0.148,0.641,0.529
S823,Porphyromonas,Porphyromonas,Prevotella,0.154,0.607,0.526
S823,Prevotella,Prevotella,Streptococcus,0.151,0.43,0.466
S823,Streptococcus,Streptococcus,Lactobacillus,0.132,0.43,0.479
S823,Lactobacillus,Lactobacillus,Fusobacterium,0.099,0.402,0.497
S824,Fusobacterium,Fusobacterium,Porphyromonas,0.11,0.485,0.422
S824,Porphyromonas,Porphyromonas,Prevotella,0.093,0.508,0.425
S824,Prevotella,Prevotella,Streptococcus,0.143,0.455,0.398
S824,Streptococcus,Streptococcus,Lactobacillus,0.158,0.484,0.494
S824,Lactobacillus,Lactobacillus,Fusobacterium,0.156,0.552,0.451
S825,Fusobacterium,Fusobacterium,Porphyromonas,0.11,0.519,0.491
S825,Porphyromonas,Porphyromonas,Prevotella,0.114,0.504,0.424
S825,Prevotella,Prevotella,Streptococcus,0.134,0.446,0.399
S825,Streptococcus,Streptococcus,Lactobacillus,0.174,0.45,0.403
S825,Lactobacillus,Lactobacillus,Fusobacterium,0.151,0.51,0.464
S826,Fusobacterium,Fusobacterium,Porphyromonas,0.135,0.596,0.467
S826,Porphyromonas,Porphyromonas,Prevotella,0.115,0.476,0.426
S826,Prevotella,Prevotella,Streptococcus,0.164,0.499,0.437
S826,Streptococcus,Streptococcus,Lactobacillus,0.152,0.477,0.443
S826,Lactobacillus,Lactobacillus,Fusobacterium,0.133,0.455,0.42
S827,Fusobacterium,Fusobacterium,Porphyromonas,0.082,0.383,0.424
S827,Porphyromonas,Porphyromonas,Prevotella,0.031,0.414,0.405
S827,Prevotella,Prevotella,Streptococcus,0.136,0.46,0.414
S827,Streptococcus,Streptococcus,Lactobacillus,0.193,0.512,0.356
S827,Lactobacillus,Lactobacillus,Fusobacterium,0.185,0.618,0.38
S828,Fusobacterium,Fusobacterium,Porphyromonas,0.117,0.512,0.425
S828,Porphyromonas,Porphyromonas,Prevotella,0.093,0.443,0.499
S828,Prevotella,Prevotella,Streptococcus,0.141,0.43,0.417
S828,Streptococcus,Streptococcus,Lactobacillus,0.176,0.475,0.422
S828,Lactobacillus,Lactobacillus,Fusobacterium,0.163,0.533,0.471
S829,Fusobacterium,Fusobacterium,Porphyromonas,0.203,0.686,0.45
S829,Porphyromonas,Porphyromonas,Prevotella,0.163,0.613,0.56
S829,Prevotella,Prevotella,Streptococcus,0.157,0.491,0.525
S829,Streptococcus,Streptococcus,Lactobacillus,0.126,0.417,0.51
S829,Lactobacillus,Lactobacillus,Fusobacterium,0.092,0.379,0.474
S830,Fusobacterium,Fusobacterium,Porphyromonas,0.265,0.785,0.617
S830,Porphyromonas,Porphyromonas,Prevotella,0.203,0.749,0.526
S830,Prevotella,Prevotella,Streptococcus,0.17,0.508,0.549
S830,Streptococcus,Streptococcus,Lactobacillus,0.077,0.336,0.515
S830,Lactobacillus,Lactobacillus,Fusobacterium,0.066,0.298,0.478
S831,Fusobacterium,Fusobacterium,Porphyromonas,0.224,0.697,0.49
S831,Porphyromonas,Porphyromonas,Prevotella,0.183,0.715,0.534
S831,Prevotella,Prevotella,Streptococcus,0.174,0.479,0.526
S831,Streptococcus,Streptococcus,Lactobacillus,0.117,0.416,0.493
S831,Lactobacillus,Lactobacillus,Fusobacterium,0.088,0.383,0.434
S832,Fusobacterium,Fusobacterium,Porphyromonas,0.168,0.66,0.516
S832,Porphyromonas,Porphyromonas,Prevotella,0.143,0.571,0.453
S832,Prevotella,Prevotella,Streptococcus,0.154,0.478,0.419
S832,Streptococcus,Streptococcus,Lactobacillus,0.123,0.414,0.455
S832,Lactobacillus,Lactobacillus,Fusobacterium,0.113,0.428,0.44
S833,Fusobacterium,Fusobacterium,Porphyromonas,0.068,0.404,0.427
S833,Porphyromonas,Porphyromonas,Prevotella,0.051,0.413,0.403
S833,Prevotella,Prevotella,Streptococcus,0.102,0.456,0.389
S833,Streptococcus,Streptococcus,Lactobacillus,0.198,0.562,0.393
S833,Lactobacillus,Lactobacillus,Fusobacterium,0.187,0.582,0.37
S834,Fusobacterium,Fusobacterium,Porphyromonas,0.115,0.472,0.437
S834,Porphyromonas,Porphyromonas,Prevotella,0.092,0.463,0.462
S834,Prevotella,Prevotella,Streptococcus,0.123,0.422,0.411
S834,Streptococcus,Streptococcus,Lactobacillus,0.158,0.505,0.405
S834,Lactobacillus,Lactobacillus,Fusobacterium,0.191,0.532,0.437
S835,Fusobacterium,Fusobacterium,Porphyromonas,0.119,0.518,0.485
S835,Porphyromonas,Porphyromonas,Prevotella,0.104,0.454,0.443
S835,Prevotella,Prevotella,Streptococcus,0.153,0.472,0.406
S835,Streptococcus,Streptococcus,Lactobacillus,0.161,0.462,0.378
S835,Lactobacillus,Lactobacillus,Fusobacterium,0.147,0.479,0.425
S836,Fusobacterium,Fusobacterium,Porphyromonas,0.155,0.646,0.485
S836,Porphyromonas,Porphyromonas,Prevotella,0.143,0.579,0.451
S836,Prevotella,Prevotella,Streptococcus,0.152,0.463,0.507
S836,Streptococcus,Streptococcus,Lactobacillus,0.128,0.391,0.437
S836,Lactobacillus,Lactobacillus,Fusobacterium,0.107,0.404,0.434
S837,Fusobacterium,Fusobacterium,Porphyromonas,0.146,0.559,0.436
S837,Porphyromonas,Porphyromonas,Prevotella,0.122,0.485,0.46
S837,Prevotella,Prevotella,Streptococcus,0.141,0.455,0.44
S837,Streptococcus,Streptococcus,Lactobacillus,0.138,0.365,0.427
S837,Lactobacillus,Lactobacillus,Fusobacterium,0.133,0.451,0.477
S838,Fusobacterium,Fusobacterium,Porphyromonas,0.156,0.527,0.446
S838,Porphyromonas,Porphyromonas,Prevotella,0.098,0.484,0.41
S838,Prevotella,Prevotella,Streptococcus,0.15,0.422,0.444
S838,Streptococcus,Streptococcus,Lactobacillus,0.163,0.435,0.431
S838,Lactobacillus,Lactobacillus,Fusobacterium,0.139,0.515,0.469
S839,Fusobacterium,Fusobacterium,Porphyromonas,0.01,0.239,0.358
S839,Porphyromonas,Porphyromonas,Prevotella,0.01,0.271,0.334
S839,Prevotella,Prevotella,Streptococcus,0.104,0.348,0.329
S839,Streptococcus,Streptococcus,Lactobacillus,0.213,0.595,0.369
S839,Lactobacillus,Lactobacillus,Fusobacterium,0.239,0.705,0.334
S840,Fusobacterium,Fusobacterium,Porphyromonas,0.093,0.423,0.448
S840,Porphyromonas,Porphyromonas,Prevotella,0.07,0.472,0.427
S840,Prevotella,Prevotella,Streptococcus,0.129,0.419,0.445
S840,Streptococcus,Streptococcus,Lactobacillus,0.199,0.542,0.489
S840,Lactobacillus,Lactobacillus,Fusobacterium,0.17,0.539,0.455
S841,Fusobacterium,Fusobacterium,Porphyromonas,0.131,0.541,0.433
S841,Porphyromonas,Porphyromonas,Prevotella,0.089,0.463,0.428
S841,Prevotella,Prevotella,Streptococcus,0.157,0.419,0.416
S841,Streptococcus,Streptococcus,Lactobacillus,0.15,0.492,0.426
S841,Lactobacillus,Lactobacillus,Fusobacterium,0.149,0.449,0.475
S842,Fusobacterium,Fusobacterium,Porphyromonas,0.086,0.466,0.403
S842,Porphyromonas,Porphyromonas,Prevotella,0.07,0.435,0.484
S842,Prevotella,Prevotella,Streptococcus,0.13,0.444,0.451
S842,Streptococcus,Streptococcus,Lactobacillus,0.192,0.447,0.374
S842,Lactobacillus,Lactobacillus,Fusobacterium,0.16,0.519,0.358
S843,Fusobacterium,Fusobacterium,Porphyromonas,0.081,0.371,0.485
S843,Porphyromonas,Porphyromonas,Prevotella,0.043,0.386,0.406
S843,Prevotella,Prevotella,Streptococcus,0.124,0.459,0.4
S843,Streptococcus,Streptococcus,Lactobacillus,0.184,0.491,0.42
S843,Lactobacillus,Lactobacillus,Fusobacterium,0.201,0.607,0.43
S844,Fusobacterium,Fusobacterium,Porphyromonas,0.122,0.586,0.447
S844,Porphyromonas,Porphyromonas,Prevotella,0.099,0.484,0.429
S844,Prevotella,Prevotella,Streptococcus,0.125,0.449,0.459
S844,Streptococcus,Streptococcus,Lactobacillus,0.159,0.458,0.383
S844,Lactobacillus,Lactobacillus,Fusobacterium,0.154,0.523,0.417
S845,Fusobacterium,Fusobacterium,Porphyromonas,0.086,0.486,0.391
S845,Porphyromonas,Porphyromonas,Prevotella,0.074,0.443,0.449
S845,Prevotella,Prevotella,Streptococcus,0.142,0.446,0.472
S845,Streptococcus,Streptococcus,Lactobacillus,0.176,0.468,0.455
S845,Lactobacillus,Lactobacillus,Fusobacterium,0.16,0.555,0.441
S846,Fusobacterium,Fusobacterium,Porphyromonas,0.1,0.473,0.436
S846,Porphyromonas,Porphyromonas,Prevotella,0.079,0.428,0.4
S846,Prevotella,Prevotella,Streptococcus,0.123,0.404,0.418
S846,Streptococcus,Streptococcus,Lactobacillus,0.172,0.442,0.426
S846,Lactobacillus,Lactobacillus,Fusobacterium,0.171,0.553,0.489
S847,Fusobacterium,Fusobacterium,Porphyromonas,0.091,0.396,0.418
S847,Porphyromonas,Porphyromonas,Prevotella,0.089,0.445,0.41
S847,Prevotella,Prevotella,Streptococcus,0.11,0.407,0.442
S847,Streptococcus,Streptococcus,Lactobacillus,0.162,0.536,0.389
S847,Lactobacillus,Lactobacillus,Fusobacterium,0.188,0.502,0.424
S848,Fusobacterium,Fusobacterium,Porphyromonas,0.136,0.544,0.515
S848,Porphyromonas,Porphyromonas,Prevotella,0.114,0.527,0.447
S848,Prevotella,Prevotella,Streptococcus,0.163,0.438,0.451
S848,Streptococcus,Streptococcus,Lactobacillus,0.186,0.463,0.408
S848,Lactobacillus,Lactobacillus,Fusobacterium,0.124,0.497,0.466
S849,Fusobacterium,Fusobacterium,Porphyromonas,0.062,0.36,0.412
S849,Porphyromonas,Porphyromonas,Prevotella,0.03,0.391,0.384
S849,Prevotella,Prevotella,Streptococcus,0.1,0.423,0.385
S849,Streptococcus,Streptococcus,Lactobacillus,0.175,0.56,0.363
S849,Lactobacillus,Lactobacillus,Fusobacterium,0.201,0.642,0.376
S850,Fusobacterium,Fusobacterium,Porphyromonas,0.149,0.56,0.486
S850,Porphyromonas,Porphyromonas,Prevotella,0.135,0.481,0.487
S850,Prevotella,Prevotella,Streptococcus,0.134,0.474,0.445
S850,Streptococcus,Streptococcus,Lactobacillus,0.15,0.474,0.448
S850,Lactobacillus,Lactobacillus,Fusobacterium,0.125,0.439,0.512
S851,Fusobacterium,Fusobacterium,Porphyromonas,0.066,0.445,0.421
S851,Porphyromonas,Porphyromonas,Prevotella,0.063,0.472,0.426
S851,Prevotella,Prevotella,Streptococcus,0.119,0.42,0.373
S851,Streptococcus,Streptococcus,Lactobacillus,0.176,0.485,0.389
S851,Lactobacillus,Lactobacillus,Fusobacterium,0.18,0.501,0.434
S852,Fusobacterium,Fusobacterium,Porphyromonas,0.019,0.301,0.36
S852,Porphyromonas,Porphyromonas,Prevotella,0.02,0.253,0.38
S852,Prevotella,Prevotella,Streptococcus,0.083,0.402,0.312
S852,Streptococcus,Streptococcus,Lactobacillus,0.209,0.583,0.371
S852,Lactobacillus,Lactobacillus,Fusobacterium,0.237,0.684,0.384
S853,Fusobacterium,Fusobacterium,Porphyromonas,0.096,0.414,0.42
S853,Porphyromonas,Porphyromonas,Prevotella,0.091,0.43,0.418
S853,Prevotella,Prevotella,Streptococcus,0.123,0.433,0.463
S853,Streptococcus,Streptococcus,Lactobacillus,0.207,0.495,0.453
S853,Lactobacillus,Lactobacillus,Fusobacterium,0.177,0.55,0.399
S854,Fusobacterium,Fusobacterium,Porphyromonas,0.2,0.665,0.553
S854,Porphyromonas,Porphyromonas,Prevotella,0.161,0.611,0.51
S854,Prevotella,Prevotella,Streptococcus,0.168,0.474,0.482
S854,Streptococcus,Streptococcus,Lactobacillus,0.121,0.419,0.478
S854,Lactobacillus,Lactobacillus,Fusobacterium,0.097,0.426,0.445
S855,Fusobacterium,Fusobacterium,Porphyromonas,0.099,0.452,0.415
S855,Porphyromonas,Porphyromonas,Prevotella,0.079,0.422,0.493
S855,Prevotella,Prevotella,Streptococcus,0.112,0.405,0.451
S855,Streptococcus,Streptococcus,Lactobacillus,0.185,0.489,0.396
S855,Lactobacillus,Lactobacillus,Fusobacterium,0.165,0.583,0.417
S856,Fusobacterium,Fusobacterium,Porphyromonas,0.113,0.524,0.418
S856,Porphyromonas,Porphyromonas,Prevotella,0.076,0.459,0.458
S856,Prevotella,Prevotella,Streptococcus,0.142,0.347,0.426
S856,Streptococcus,Streptococcus,Lactobacillus,0.154,0.484,0.424
S856,Lactobacillus,Lactobacillus,Fusobacterium,0.148,0.515,0.476
S857,Fusobacterium,Fusobacterium,Porphyromonas,0.081,0.505,0.424
S857,Porphyromonas,Porphyromonas,Prevotella,0.057,0.404,0.404
S857,Prevotella,Prevotella,Streptococcus,0.129,0.391,0.443
S857,Streptococcus,Streptococcus,Lactobacillus,0.179,0.546,0.38
S857,Lactobacillus,Lactobacillus,Fusobacterium,0.175,0.534,0.422
S858,Fusobacterium,Fusobacterium,Porphyromonas,0.117,0.522,0.439
S858,Porphyromonas,Porphyromonas,Prevotella,0.118,0.515,0.456
S858,Prevotella,Prevotella,Streptococcus,0.099,0.415,0.486
S858,Streptococcus,Streptococcus,Lactobacillus,0.155,0.475,0.414
S858,Lactobacillus,Lactobacillus,Fusobacterium,0.156,0.453,0.42
S859,Fusobacterium,Fusobacterium,Porphyromonas,0.125,0.539,0.413
S859,Porphyromonas,Porphyromonas,Prevotella,0.104,0.484,0.447
S859,Prevotella,Prevotella,Streptococcus,0.136,0.445,0.434
S859,Streptococcus,Streptococcus,Lactobacillus,0.163,0.444,0.41
S859,Lactobacillus,Lactobacillus,Fusobacterium,0.163,0.504,0.396
S860,Fusobacterium,Fusobacterium,Porphyromonas,0.098,0.532,0.45
S860,Porphyromonas,Porphyromonas,Prevotella,0.077,0.517,0.418
S860,Prevotella,Prevotella,Streptococcus,0.127,0.448,0.463
S860,Streptococcus,Streptococcus,Lactobacillus,0.154,0.489,0.404
