sample_id,bile_acids,scfa,tryptophan_metabolism
S665,0.58482486,0.43807762,0.82519949
S666,0.68218027,0.42859061,0.50518089
S667,0.54983710,0.62960562,0.58469207
S668,0.64007644,0.48501132,0.54073609
S669,0.74512230,0.47449339,0.27684543
S670,0.49585762,0.40947622,0.65786900
S671,0.57709815,0.42019775,0.58522712
S672,0.78568591,0.49912703,0.69395287
S673,0.63044717,0.67960624,0.62014253
S674,0.69428990,0.48709334,0.51564245
S675,0.61048911,0.55002606,0.46530841
S676,0.57163273,0.34731530,0.60337611
S677,0.63786511,0.35691779,0.74018766
S678,0.65428429,0.62601597,0.69590497
S679,0.36052344,0.41967460,0.40475314
S680,0.68912166,0.28076647,0.71613286
S681,0.51166079,0.59304165,0.69621444
S682,0.61612649,0.52479657,0.59931699
S683,0.64186299,0.44661669,0.57646023
S684,0.54576393,0.53501792,0.61136060
S685,0.61055292,0.21185103,0.43827215
S686,0.55166318,0.74843358,0.54132618
S687,0.59037092,0.28725231,0.55392079
S688,0.53603942,0.27760332,0.63109366
S689,0.66067811,0.52634232,0.68915326
S690,0.87625815,0.15451175,0.82838524
S691,0.59587212,0.43563656,0.43359692
S692,0.69406988,0.31682262,0.85819653
S693,0.37210751,0.73590445,0.65522839
S694,0.59034685,0.61957382,0.60240787
S695,0.59630712,0.23734923,0.54212269
S696,0.62495249,0.31848150,0.53891611
S697,0.51938290,0.60941952,0.49988384
S698,0.54547963,0.17841499,0.75569446
S699,0.59453509,0.29144803,0.56558711
S700,0.49240769,0.58738985,0.55057462
S701,0.58010598,0.41381227,0.71943047
S702,0.62854997,0.57331382,0.17933699
S703,0.66274088,0.61878392,0.61159725
S704,0.45549016,0.36670793,0.64662301
S705,0.57814010,0.41365563,0.71338509
S706,0.64519622,0.63229505,0.40842673
S707,0.64480084,0.78448331,0.60456883
S708,0.67294752,0.63298506,0.49876368
S709,0.36218827,0.47953810,0.46764315
S710,0.71627413,0.57104877,0.44524297
S711,0.72438128,0.42674057,0.32057811
S712,0.64261462,0.58784616,0.56898760
S713,0.41373593,0.56978662,0.54454960
S714,0.33887233,0.46708215,0.53956200
S715,0.54788358,0.47071285,0.43504301
S716,0.56123562,0.17702041,0.83626932
S717,0.80582745,0.41218360,0.57084588
S718,0.55728247,0.37853972,0.64651784
S719,0.24761359,0.69639490,0.33469782
S720,0.69154395,0.31722251,0.38205215
S721,0.54184848,0.65527350,0.30095503
S722,0.50398364,0.20884803,0.79688024
S723,0.54255985,0.33114133,0.56290704
S724,0.61489385,0.43844690,0.71653364
S725,0.57797778,0.36154312,0.69608550
S726,0.63504664,0.55241317,0.17010366
S727,0.66134355,0.60160346,0.61923798
S728,0.64174902,0.47084590,0.73797006
S729,0.60430440,0.62161673,0.61633067
S730,0.52135707,0.57936393,0.32611857
S731,0.52697380,0.35829475,0.49232960
S732,0.57311883,0.73958862,0.20434150
S733,0.51977077,0.34571977,0.48039896
S734,0.57813530,0.49384210,0.35111782
S735,0.74432008,0.56587122,0.66475971
S736,0.65740247,0.62083892,0.81612286
S737,0.60892735,0.39217731,0.72728842
S738,0.54720585,0.64783880,0.40499741
S739,0.51336714,0.46099397,0.65204539
S740,0.43238436,0.69795439,0.21085011
S741,0.60434351,0.16742746,0.83450857
S742,0.83732124,0.45375874,0.81938811
S743,0.60201242,0.54880619,0.38512177
S744,0.44260724,0.79660818,0.40890996
S745,0.68813644,0.45583661,0.76806736
S746,0.53396334,0.53981870,0.34067575
S747,0.45263219,0.50039316,0.52189434
S748,0.72474171,0.64040378,0.56932679
S749,0.67233621,0.42039464,0.49137907
S750,0.43845696,0.59701832,0.68312765
S751,0.76545355,0.41764609,0.39800162
S752,0.46435313,0.59100913,0.43785202
S753,0.86214374,0.26871076,0.62028684
S754,0.68765070,0.16989293,0.76283454
S755,0.56834109,0.56541220,0.75287092
S756,0.64413669,0.49452701,0.84053813
S757,0.74996392,0.50415310,0.47927900
S758,0.69934406,0.32687861,0.38554320
S759,0.74375506,0.52812840,0.41277204
S760,0.50727816,0.51158500,0.59645564
S761,0.81633198,0.45532638,0.76266564
S762,0.82207173,0.50023647,0.92389118
S763,0.45231026,0.45939073,0.68700952
S764,0.64194135,0.66054112,0.54927633
S765,0.59372113,0.51808423,0.68565026
S766,0.87646640,0.65171825,0.59067519
S767,0.63968900,0.42536125,0.45989432
S768,0.50108722,0.53877510,0.41594555
S769,0.37326153,0.73703252,0.43719941
S770,0.61304142,0.48582161,0.72930813
S771,0.45120303,0.26205636,0.67795958
S772,0.66343358,0.60229022,0.72952315
S773,0.37390457,0.58011732,0.45202811
S774,0.65030966,0.43189862,0.43687884
S775,0.77177086,0.13271056,0.75707306
S776,0.68226633,0.39054865,0.60041239
S777,0.35546860,0.62374328,0.50726478
S778,0.39508227,0.50295584,0.44896468
S779,0.56627555,0.74415009,0.42137965
S780,0.80738560,0.42018781,0.54067834
S781,0.50047870,0.43325708,0.22848268
S782,0.96856241,0.50408675,0.77540203
S783,0.53958261,0.65644474,0.27849043
S784,0.69673355,0.23613497,0.44825796
S785,0.58654189,0.51352042,0.68007272
S786,0.44003085,0.57900353,0.42615860
S787,0.66358425,0.60288725,0.62232204
S788,0.61770708,0.57785418,0.68120871
S789,0.26713332,0.54395637,0.59016188
S790,0.55358702,0.70080041,0.36136072
S791,0.52620909,0.54727299,0.39430166
S792,0.76549565,0.34979797,0.51960816
S793,0.64387200,0.28516967,0.49750067
S794,0.54986587,0.56405949,0.37064949
S795,0.45488032,0.67285779,0.56391395
S796,0.63289048,0.34228253,0.63243613
S797,0.38638421,0.51847643,0.43674607
S798,0.50016506,0.54535682,0.68008402
S799,0.56843938,0.62566831,0.49494825
S800,0.47175501,0.70505616,0.43163137
S801,0.70199733,0.77234536,0.38498629
S802,0.83113939,0.42969851,0.56271815
S803,0.27506759,0.40051895,0.49733150
S804,0.61444920,0.25850214,0.56414989
S805,0.74086554,0.40304623,0.68801428
S806,0.47372526,0.51244276,0.59184176
S807,0.68783392,0.57467210,0.45692363
S808,0.95114470,0.61406206,0.47470271
S809,0.58937499,0.19801386,0.47218878
S810,0.88207893,0.53119232,0.59644128
S811,0.69399515,0.22804136,0.81837993
S812,0.68527757,0.85726116,0.43538313
S813,0.67257571,0.51171778,0.51650676
S814,0.64343950,0.46316421,0.60928484
S815,0.62231434,0.62525824,0.43449639
S816,0.71081406,0.35882256,0.57577859
S817,0.60956320,0.50045520,0.48924399
S818,0.40389646,0.77056262,0.73899502
S819,0.17272843,0.54388063,0.65752615
S820,0.46113893,0.68940483,0.40181950
S821,0.85359079,0.27488748,0.81506266
S822,0.71603320,0.45554796,0.57419928
S823,0.65429115,0.44885730,0.42510051
S824,0.53697458,0.60862464,0.67297854
S825,0.73582979,0.27589852,0.70621848
S826,0.70876686,0.42993389,0.58222237
S827,0.49170015,0.46975067,0.54365250
S828,0.97254057,0.23726561,0.67872062
S829,0.53851832,0.62534570,0.58274238
S830,0.57793860,0.71236651,0.48269841
S831,0.69167834,0.21209750,0.51965207
S832,0.59059568,0.77739937,0.63041534
S833,0.39326079,0.52956972,0.54809138
S834,0.54020549,0.41764123,0.00000000
S835,0.46953691,0.51706333,0.43684228
S836,0.94766881,0.35435265,0.53425827
S837,0.53703510,0.46586898,0.37883964
S838,0.57450816,0.48722090,0.69965329
S839,0.74449937,0.44956992,0.48156716
S840,0.79405793,0.05711134,0.86196493
S841,0.59748764,0.50284829,0.39644903
S842,0.46752006,0.58075273,0.54041756
S843,0.64163785,0.51821317,0.51533644
S844,0.56005518,0.58609000,0.62643086
S845,0.78929142,0.41217521,0.63916668
S846,0.39691400,0.54222531,0.36925826
S847,0.34531910,0.51763294,0.67220437
S848,0.56308145,0.41219415,0.41909693
S849,0.69981911,0.33400298,0.58201642
S850,0.71843466,0.76216018,0.61975412
S851,0.60231394,0.44757432,0.61079567
S852,0.60737064,0.47001533,0.76518119
S853,1.00000000,0.68399120,0.58588319
S854,0.75812076,0.41190286,0.74689134
S855,0.69360713,0.33474000,0.45030018
S856,0.52149750,0.28063080,0.52501744
S857,0.51749311,0.43359943,0.55898743
S858,0.54649608,0.56852135,0.44138228
S859,0.71310992,0.43122589,0.54189782
S860,0.31878508,0.54342938,0.44409193
S861,0.58283959,0.70780050,0.34409581
S862,0.54994960,0.41625930,0.53849311
S863,0.69550808,0.54498258,0.55144593
S864,0.44308459,0.62113771,0.42564745
S865,0.37400912,0.51435903,0.62863393
S866,0.52624524,0.48768305,0.58319596
S867,0.46111799,0.37203054,0.54853917
S868,0.73833755,0.52952238,0.44422595
S869,0.64171778,0.41269101,0.18691501
S870,0.64573397,0.51906148,0.60966215
S871,0.64169167,0.48140500,0.50695925
S872,0.55298076,0.42250208,0.59833760
S873,0.45540498,0.33959390,0.84188640
S874,0.66559679,0.45565710,0.48288413
S875,0.29363230,0.32643049,0.15959777
S876,0.57766907,0.52638196,0.66392617
S877,0.51469426,0.45587724,0.45704343
S878,0.54782890,0.42979222,0.63502194
S879,0.64233378,0.59504299,0.51288766
S880,0.59565897,0.53654394,0.53460771
S881,0.60889593,0.51357953,0.65247754
S882,0.66096426,0.40984618,0.53797259
S883,0.39712497,0.51105354,0.60975752
S884,0.67919156,0.50055863,0.73901497
S885,0.77428189,0.21032422,0.46168134
S886,0.62484201,0.54245750,0.39558548
S887,0.70815792,0.54160472,0.66383224
S888,0.86077457,0.67443010,0.53589135
S889,0.64924873,0.18972816,0.49915690
S890,0.51760014,0.61647132,0.38168024
S891,0.72063165,0.45111995,0.75657212
S892,0.53251951,0.39432405,0.73177369
S893,0.50531960,0.83262436,0.47629913
S894,0.78904087,0.83529001,0.51533383
S895,0.64586937,0.73682421,0.57405686
S896,0.66704253,0.51266076,0.60223204
S897,0.51418897,0.57040287,0.47928076
S898,0.35512157,0.58332819,0.75227139
S899,0.91589785,0.29154319,0.60168180
S900,0.59214263,0.50014868,0.48364151
S901,0.81433225,0.58304170,0.59171168
S902,0.69865329,0.32566271,0.64755293
S903,0.34391686,0.82874192,0.18991913
S904,0.40176411,0.55030718,0.82712890
S905,0.60106887,0.21733573,0.55331638
S906,0.66091424,0.57076650,0.47806732
S907,0.56131003,0.56973665,0.58898952
S908,0.34592348,0.59074278,0.31361247
S909,0.76432285,0.36491416,0.67665364
S910,0.75120184,0.52836051,0.69943849
S911,0.34715998,0.44440560,0.42842735
S912,0.56413945,0.14222765,0.47866607
S913,0.60019341,0.48334367,0.60855746
S914,0.29252935,0.24121430,0.56520231
S915,0.76602525,0.48462230,0.59613428
S916,0.39172015,0.46197363,0.43827447
S917,0.50386869,0.52715954,0.53984499
S918,0.51010773,0.20980798,0.66286220
S919,0.70432667,0.59296889,0.74597444
S920,0.70022035,0.49752041,0.47438832
S921,0.43172052,0.52054114,0.58586464
S922,0.47432336,0.64728264,0.19588101
S923,0.53934997,0.49740819,0.68370567
S924,0.67116656,0.23776062,0.61515059
S925,0.81555478,0.31421377,0.53518348
S926,0.55650870,0.35882633,0.33781643
S927,0.39421890,0.68247195,0.70495851
S928,0.58326075,0.49580394,0.64526760
S929,0.77186934,0.44808120,0.70162265
S930,0.57005657,0.79421032,0.90878371
S931,0.76021184,0.64548297,0.61507744
S932,0.59131865,0.60664478,0.27681346
S933,0.57159955,0.34032399,0.40343086
S934,0.65499817,0.54048322,0.52359849
S935,0.55782283,0.54751985,0.79406204
S936,0.67601426,0.60754613,0.44651187
S937,0.73675993,0.57188483,0.82821600
S938,0.61654538,0.36263307,0.50958764
S939,0.59134964,0.54046765,0.65787291
S940,0.60333215,0.55273088,0.46957180
S941,0.65461335,0.53378073,0.67239347
S942,0.76629435,0.46424149,0.64261518
S943,0.27096778,0.72640625,0.50642968
S944,0.72900671,0.57266353,0.39875439
S945,0.79777848,0.38832873,0.71424748
S946,0.67357285,0.52401918,0.41768081
S947,0.79023718,0.38962355,0.73797153
S948,0.76925108,0.59389706,0.52399782
S949,0.88515750,0.24438979,0.73598489
S950,0.46920497,0.75692681,0.34845658
S951,0.75854465,0.34358239,0.33131151
S952,0.67874626,0.41099737,0.58128970
S953,0.93164762,0.18077484,0.84870749
S954,0.77943435,0.56966494,0.63204869
S955,1.00000000,0.46122530,0.38117100
S956,0.40709098,0.41942092,0.39161426
S957,0.45836880,0.46774099,0.75258311
S958,0.70675566,0.76247924,0.59547988
S959,0.47069036,0.42844302,0.46247332
S960,0.59688781,0.50546687,0.61969720
S961,0.64938206,0.65199775,0.63397267
S962,0.83854944,0.16685076,0.67312786
S963,0.55341186,0.65915672,0.42900869
S964,0.70401464,0.58294682,0.24470451
S965,0.58161082,0.39619414,0.46509276
S966,0.78461574,0.28212708,0.63524721
S967,0.71027583,0.56226674,0.39352312
S968,0.51933749,0.67202045,0.33274303
S969,0.96125383,0.33795722,0.54810451
S970,0.56615461,0.50180228,0.44023360
S971,0.55669369,0.38895686,0.63083195
S972,0.37568399,0.57293366,0.61782880
S973,0.34347935,0.64504617,0.50544865
S974,0.59625437,0.31691467,0.59104005
S975,0.57319278,0.42874866,0.54835802
S976,0.70998067,0.67839940,0.57687227
S977,0.65988171,0.50220512,0.60949451
S978,0.60700080,0.68218372,0.55549613
S979,0.66346453,0.50333754,0.27571652
S980,0.56406266,0.52383247,0.48314045
S981,0.57311933,0.43176923,0.60214396
S982,0.57951893,0.25336035,0.45217410
S983,0.53918510,0.33807825,0.57645573
S984,0.64997275,0.42849507,0.48425383
S985,0.74610533,0.21213272,0.72935058
S986,0.53998180,0.42963367,0.55339100
S987,0.64296036,0.36413159,0.61020878
S988,0.55086734,0.43416005,0.51778985
S989,0.90532094,0.48895117,0.58595688
S990,0.59564599,0.58209301,0.23933847
S991,0.58429513,0.48722040,0.61768300
S992,0.49358262,0.49181374,0.36446961
S993,0.52830587,0.38546366,0.63915447
S994,0.52985555,0.47397207,0.51399448
S995,0.75868710,0.34407229,0.72877142
S996,0.70400365,0.58457473,0.21865625
S997,0.37926172,0.38340425,0.46310238
S998,0.50192277,0.55000570,0.81124794
S999,0.60241630,0.53764858,0.77439773
S1000,0.79880914,0.45109344,0.17126989
S1001,0.52346455,0.48612129,0.75456478
S1002,0.53698782,0.49351769,0.76480997
S1003,0.72937118,0.40960745,0.72905764
S1004,0.48717090,0.62898173,0.49637706
S1005,0.57994894,0.58492174,0.72352948
S1006,0.48476603,0.74245882,0.41707811
S1007,0.69019618,0.45321073,0.66284772
S1008,0.64177507,0.54105219,0.36058442
S1009,0.48178662,0.49058952,0.62412942
S1010,0.67437291,0.47856290,0.34177540
S1011,0.99321078,0.41949309,0.65986629
S1012,0.63824767,0.16286099,0.47207624
S1013,0.53256011,0.46290441,0.64227060
S1014,0.53084599,0.40728872,0.50233718
S1015,0.94774918,0.22566024,0.74605688
S1016,0.94843945,0.39650717,0.54160367
S1017,0.59683024,0.32170331,0.45569904
S1018,0.64175178,0.44640583,0.54862477
S1019,0.48633159,0.29494691,0.73031023
S1020,0.41813915,0.31666833,0.54415604
S1021,0.36941378,0.67206013,0.52353139
S1022,0.75342642,0.59268103,0.56278306
S1023,0.87360841,0.17988166,0.70929544
S1024,0.53866588,0.51024711,0.47531585
S1025,0.62738386,0.54939683,0.47669145
S1026,0.34595629,0.59928449,0.45433659
S1027,0.57712343,0.39177850,0.74036739
S1028,0.56009197,0.53166655,0.56220021
S1029,0.57160002,0.77013365,0.48604382
S1030,0.60463366,0.45209290,0.59378492
S1031,0.45836675,0.44829615,0.52318448
S1032,0.66981491,0.75043397,0.43883755
S1033,0.67671248,0.55861686,0.51844434
S1034,0.52227288,0.47073877,0.48446103
S1035,0.60403240,0.37111447,0.57291981
S1036,0.64701789,0.45593746,0.58628709
S1037,0.51510685,0.38337534,0.65271347
S1038,0.33505309,0.44599506,0.75044194
S1039,0.58790667,0.61250998,0.42437254
S1040,0.74276153,0.46922079,0.67051708
S1041,0.50780446,0.50797167,0.64380321
S1042,0.61874265,0.52959734,0.46664020
S1043,0.42318278,0.39432213,0.54511953
S1044,0.55946906,0.65538840,0.76642286
S1045,0.50688620,0.46994844,0.47692420
S1046,0.57643620,0.55747423,0.86720733
S1047,0.75091562,0.49067878,0.56741050
S1048,0.43309343,0.55123583,0.18213565
S1049,0.65724907,0.35596322,0.40191863
S1050,0.57128760,0.79912032,0.68428840
S1051,0.82128609,0.36987295,0.58011751
S1052,0.55554046,0.43547150,0.52667529
S1053,0.32305075,0.49129888,0.31073678
S1054,0.49686848,0.42881646,0.53363106
S1055,0.55939245,0.54986984,0.49992577
S1056,0.82144520,0.45209577,0.60954630
S1057,0.78583486,0.36664266,0.56224265
S1058,0.76804436,0.28530063,0.67069305
S1059,0.49420009,0.35314666,0.67457458
S1060,0.70704366,0.47221758,0.57068210
S1061,0.75002576,0.33925944,0.75433875
S1062,0.52075533,0.02032751,0.74814441
S1063,0.63157889,0.42299061,0.54419024
S1064,0.50294126,0.27577398,0.28534986
S1065,0.61414602,0.32356005,0.64021525
S1066,0.35957474,0.40007900,0.80821008
S1067,0.56496500,0.60459022,0.46272159
S1068,0.41513836,0.40017489,0.63566297
S1069,0.69331265,0.49017710,0.69136472
S1070,0.60069322,0.47464292,0.37509722
S1071,0.87452774,0.47672843,0.66075149
S1072,0.56575172,0.56752764,0.50331478
S1073,0.96400116,0.36998336,0.85968211
S1074,0.84252918,0.35619727,0.81105926
S1075,0.80385832,0.42784587,0.28455643
S1076,0.38760107,0.60837821,0.50341309
S1077,0.29419621,0.59915319,0.51069704
S1078,0.84831240,0.48542949,0.35844545
S1079,0.48750479,0.60232321,0.53830538
S1080,0.64111988,0.34722024,0.69127037
S1081,0.46051148,0.46911062,0.44071897
S1082,0.66118848,0.62492906,0.46174198
S1083,0.59550195,0.48030693,0.37853599
S1084,0.58176134,0.72525238,0.45880689
S1085,0.52643888,0.54354628,0.54943427
S1086,0.56102975,0.56918617,0.68276612
S1087,0.74201098,0.28819589,0.49830099
S1088,0.71920700,0.52718371,0.75035868
S1089,0.46015011,0.84626792,0.76397537
S1090,0.53342787,0.17716532,0.50297372
S1091,0.40923773,0.20413466,0.42296459
S1092,0.66593326,0.83274111,0.43548777
S1093,0.57701152,0.55912890,0.32767790
S1094,0.62630143,0.56560402,0.70036601
S1095,0.45460802,0.52223394,0.48318982
S1096,0.56355720,0.51752728,0.45674971
S1097,0.57146276,0.68653834,0.69751073
S1098,0.43309111,0.65560410,0.43407645
S1099,0.65938235,0.46938594,0.52548932
S1100,0.64170386,0.46144641,0.52706528
S1101,0.68015160,0.44107609,0.38684054
S1102,0.23516605,0.49279291,0.38898757
S1103,0.54767567,0.62014962,0.70118541
S1104,0.46692515,0.70905825,0.41706006
S1105,0.77010533,0.46097970,0.72447240
S1106,0.42614114,0.59872116,0.60869400
S1107,0.68837531,0.45854025,0.43635635
S1108,0.80001231,0.18108205,0.54907255
S1109,0.77204860,0.39600161,0.90770691
S1110,0.47895804,0.40908454,0.74243403
S1111,0.35540217,0.56869621,0.37020844
S1112,0.59323318,0.40041784,0.53792486
S1113,0.65737796,0.31443094,0.45208595
S1114,0.50428573,0.56852315,0.63366614
S1115,0.72119105,0.33761424,0.75988732
S1116,0.61772312,0.84237696,0.62718037
S1117,0.38799435,0.81993454,0.31508223
S1118,0.58706654,0.46964538,0.47865991
S1119,0.51148379,0.33665091,0.86892588
S1120,0.64307554,0.46904184,0.45921330
S1121,0.68109531,0.26052544,0.63350474
S1122,0.75957473,0.29252730,0.76673915
S1123,0.27481733,0.78361443,0.37404425
S1124,0.56485898,0.42196456,0.45513235
S1125,0.41503848,0.50613569,0.80667369
S1126,0.39577508,0.81907719,0.39092807
S1127,0.60569117,0.21199646,0.67226144
S1128,0.68403055,0.43984433,0.76506512
S1129,0.51028940,0.51495948,0.47715312
S1130,0.74590518,0.25986773,0.65190202
S1131,0.38965016,0.52644710,0.52364550
S1132,0.53159161,0.23625579,0.47763154
S1133,0.58078240,0.57519974,0.69862932
S1134,0.45092627,0.84112188,0.73990351
S1135,0.68453830,0.54978865,0.52766628
S1136,0.78991548,0.51231069,0.41448785
S1137,0.54590339,0.33583492,0.45569302
S1138,0.28963730,0.52013601,0.44174965
S1139,0.63709080,0.44620032,0.30748245
S1140,0.67232168,0.64198840,0.72069973
S1141,0.58248378,0.44467704,0.69748067
S1142,0.49549313,0.76153230,0.47044955
S1143,0.85962413,0.66323167,0.50756829
S1144,0.54893327,0.39936444,0.59359480
S1145,0.51638642,0.36405574,0.52743219
S1146,0.83524471,0.42110353,0.62131680
S1147,0.60882194,0.45965655,0.77957635
S1148,0.57333417,0.26798916,0.40566902
S1149,0.99098101,0.24949667,0.60804538
S1150,0.69449235,0.75453311,0.49379711
S1151,0.63678995,0.64244345,0.46708619
S1152,0.39190790,0.49722070,0.70787754
S1153,0.64338538,0.65803167,0.28002024
S1154,0.60112016,0.24560980,0.50484186
S1155,0.56498511,0.40652602,0.41740839
S1156,0.51672172,0.38901078,0.51132929
S1157,0.54435271,0.66079854,0.61041134
S1158,0.55708299,0.34175858,0.36341320
S1159,0.39662717,0.82664259,0.57516814
S1160,0.66047890,0.39805822,0.77675074
S1161,0.50459914,0.46062454,0.57107008
S1162,0.55361681,0.45207743,0.54688063
S1163,0.48636811,0.74673427,0.51465429
S1164,0.49322775,0.36475023,0.46911267
S1165,0.57285206,0.65772250,0.43519759
S1166,0.49251635,0.66360836,0.42563502
S1167,0.70693517,0.54073947,0.44397982
S1168,0.49270883,0.52560280,0.61700995
S1169,0.64958619,0.76243864,0.56515101
S1170,0.80966450,0.55315589,0.45039992
S1171,0.57549606,0.47569285,0.42275407
S1172,0.68341217,0.45393750,0.46574612
S1173,0.54529842,0.37296574,0.37497103
S1174,0.75724299,0.33018705,0.79222621
S1175,0.50334331,0.60331025,0.91295137
S1176,0.28104424,0.95432325,0.29344943
S1177,0.34759804,0.37348368,0.46837782
S1178,0.62546817,0.42028532,0.53687631
S1179,0.66446846,0.53581459,0.57312106
S1180,0.56721060,0.57395161,0.72128604
S1181,0.52198438,0.70919750,0.43106450
S1182,0.66296592,0.45310782,0.39504608
S1183,0.56698067,0.55076655,0.42653631
S1184,0.38823655,0.15868210,0.57898755
S1185,0.62759164,0.43956288,0.24468292
S1186,0.35439993,0.26220735,0.58587502
S1187,0.66970916,0.56304598,0.61224692
S1188,0.56325587,0.54985430,0.40210474
S1189,0.73960537,0.24416522,0.55950693
S1190,0.78920092,0.39579898,0.52043452
S1191,0.75999890,0.42402364,0.71595282
S1192,0.58296102,0.46517889,0.64522359
S1193,0.55678374,0.37040643,0.78553330
S1194,0.77430602,0.64494500,0.46847614
S1195,0.33629939,0.46032835,0.47055849
S1196,0.60072211,0.55226643,0.48679313
S1197,0.73118178,0.44573592,0.47294392
S1198,0.64469088,0.26216665,0.73984787
S1199,0.69727118,0.30331985,0.75121407
S1200,0.75011241,0.52709346,0.71913231
S1201,0.75410472,0.47849503,0.60521343
S1202,0.56029191,0.44439501,0.66985533
S1203,0.49476160,0.60771723,0.53771549
S1204,0.94357693,0.45556631,0.83249243
S1205,0.57468883,0.40434595,0.47113098
S1206,0.45985903,0.44541507,0.49434550
S1207,0.31409480,0.51444446,0.40745958
S1208,0.67217940,0.56348073,0.38904034
S1209,0.50980826,0.69724139,0.86834557
S1210,0.62284551,0.43994354,0.62008760
S1211,0.46957290,0.56087836,0.44704102
S1212,0.94468967,0.50046894,0.45978694
S1213,0.39211416,0.56715596,0.71878350
S1214,0.61241146,0.32391734,0.57661016
S1215,0.86957817,0.70888922,0.69850712
S1216,0.81641299,0.36800258,0.54421133
S1217,0.53431232,0.44006517,0.60307685
S1218,0.78582219,0.56382177,0.56959967
S1219,0.50403587,0.68017856,0.76022912
S1220,0.63053617,0.57789947,0.55679237
S1221,0.63578364,0.40854493,0.90420770
S1222,0.68390756,0.38190781,0.65782183
S1223,0.61599788,0.59566946,0.52609631
S1224,0.72211373,0.65094955,0.59777647
S1225,0.63130753,0.20308182,0.46152910
S1226,0.53359601,0.69681232,0.49035051
S1227,0.73610409,0.49566472,0.55191752
S1228,0.58791154,0.66148332,0.49495967
S1229,0.32989762,0.50674282,0.60153432
S1230,0.51271169,0.23330142,0.30676286
S1231,0.72533519,0.23069035,0.97240539
S1232,0.80495637,0.18465803,0.65098430
S1233,0.59833306,0.72938536,0.50596201
S1234,0.71587494,0.34312529,0.93953644
S1235,0.64714003,0.40395791,0.41959285
S1236,0.88358776,0.43606004,0.55117062
S1237,0.71333197,0.43736911,0.65361599
S1238,0.53200577,0.43438582,0.51785136
S1239,0.59487747,0.59854580,0.59613864
S1240,0.61606173,0.52747666,0.67698565
S1241,0.58075798,0.32647948,0.81888487
S1242,0.39346990,0.82353368,0.36496230
S1243,0.71830174,0.28150653,0.64006560
S1244,0.54027232,0.65181143,0.41200717
S1245,0.47257612,0.30885134,0.70562567
S1246,0.65952319,0.60485336,0.43023140
S1247,0.54100734,0.56512250,0.50828431
S1248,1.00000000,0.43290489,0.76014121
S1249,0.63565689,0.28560001,0.37809574
S1250,0.72631023,0.32355185,0.43901534
S1251,0.61153405,0.31805858,0.48799652
S1252,0.57412638,0.53354587,0.72129567
S1253,0.51923800,0.32432560,0.70272490
S1254,0.50269775,0.43417864,0.40721764
S1255,0.75255270,0.66832722,0.57631501
S1256,0.75546415,0.37610956,0.66529938
S1257,0.55982470,0.44524421,0.68159877
S1258,0.64469955,0.49249075,0.51692052
S1259,0.80621680,0.11197054,0.78134803
S1260,0.53216067,0.39343497,0.44566292
S1261,0.49739847,0.57726284,0.61620772
S1262,0.61501195,0.50787731,0.63903493
S1263,0.51783109,0.37916308,0.70325168
S1264,0.29058626,0.35572752,0.47000171
S1265,0.32827355,0.63042832,0.30520798
S1266,0.52965893,0.73539155,0.46600027
S1267,0.49329557,0.59886281,0.39020280
S1268,0.65904088,0.41418790,0.70816202
S1269,0.92231587,0.44777721,0.68174736
S1270,0.81029644,0.26544009,0.43338186
S1271,0.40136389,0.47427321,0.57397340
S1272,0.20784651,0.41821279,0.79113992
S1273,0.49719534,0.63610136,0.56163577
S1274,0.55417617,0.87340636,0.48796287
S1275,0.43619235,0.62152799,0.40455691
S1276,0.60552458,0.38280069,0.49016722
S1277,0.49975605,0.70001954,0.40142236
S1278,0.30635502,0.64155961,0.46017288
S1279,0.41406648,0.34238664,0.76470743
S1280,0.54592631,0.49160081,0.44756182
S1281,0.58481238,0.47245657,0.28026490
S1282,0.67181565,0.73904110,0.45982519
S1283,0.51163056,0.42388299,0.54304653
S1284,0.63501377,0.59159598,0.58328868
S1285,0.70070269,0.59035911,0.55537520
S1286,0.56994919,0.24663345,0.39098980
S1287,0.72237590,0.44019677,0.33522210
S1288,0.82115554,0.36354482,0.37813735
S1289,0.62015408,0.37808480,0.41945838
S1290,0.48740141,0.97207970,0.41158884
S1291,0.38906875,0.50461713,0.81511011
S1292,0.59286940,0.76961769,0.51166728
S1293,0.34941240,0.52228161,0.29911559
S1294,0.40440930,0.51157234,0.62927443
S1295,0.64531929,0.61002121,0.56900679
S1296,0.58426163,0.52554137,0.45278762
S1297,0.66362926,0.43010419,0.34090676
S1298,0.68302258,0.61206587,0.44798196
S1299,0.80026289,0.48914505,0.67820151
S1300,0.78527158,0.40162308,0.49049355
S1301,0.70605047,0.55371337,0.69282966
S1302,0.51825355,0.58364248,0.58096001
S1303,0.66781261,0.49913735,0.44825038
S1304,0.51949800,0.13116535,0.34762043
S1305,0.69093038,0.38587677,0.61068887
S1306,0.77988762,0.17694652,0.58161173
S1307,0.70260676,0.69419678,0.82331798
S1308,0.39915036,0.54625113,0.52387084
S1309,0.65445077,0.76733407,0.52806441
S1310,0.68327770,0.48444063,0.48747580
S1311,0.61783216,0.25231976,0.49792571
S1312,0.54027843,0.89115504,0.56283750
S1313,0.73572193,0.46444008,0.77155691
S1314,0.68693438,0.42563969,0.62817983
