sample_id,node_name,src,dst,abundance,function_score,edge_weight
S286,Prevotella,Prevotella,Streptococcus,0.45945887,0.51291412,0.29938790
S286,Streptococcus,Prevotella,Lactobacillus,0.64845328,0.59497675,0.17728263
S286,Lactobacillus,Streptococcus,Lactobacillus,0.34250876,0.38468757,0.33789374
S287,Fusobacterium,Fusobacterium,Porphyromonas,0.39518940,0.54617400,0.14446250
S287,Porphyromonas,Fusobacterium,Prevotella,0.76854446,0.65994023,0.21099906
S287,Prevotella,Fusobacterium,Streptococcus,0.08915102,0.41706936,0.33691487
S287,Streptococcus,Fusobacterium,Lactobacillus,0.68332316,0.62977170,0.17795839
S287,Lactobacillus,Porphyromonas,Prevotella,0.34341011,0.40524197,0.32983545
S287,Fusobacterium,Porphyromonas,Streptococcus,0.39518940,0.54617400,0.23906834
S287,Porphyromonas,Porphyromonas,Lactobacillus,0.76854446,0.65994023,0.11881442
S287,Prevotella,Prevotella,Streptococcus,0.08915102,0.41706936,0.39858798
S287,Streptococcus,Prevotella,Lactobacillus,0.68332316,0.62977170,0.26009070
S287,Lactobacillus,Streptococcus,Lactobacillus,0.34341011,0.40524197,0.32968533
S288,Fusobacterium,Fusobacterium,Porphyromonas,0.45961004,0.56239056,0.12671043
S288,Porphyromonas,Fusobacterium,Prevotella,0.97656310,0.70742225,0.16870386
S288,Prevotella,Fusobacterium,Streptococcus,0.42989989,0.47428988,0.31125688
S288,Streptococcus,Fusobacterium,Lactobacillus,0.37546466,0.45800502,0.17241328
S288,Lactobacillus,Porphyromonas,Prevotella,0.34032296,0.40365316,0.29101040
S288,Fusobacterium,Porphyromonas,Streptococcus,0.45961004,0.56239056,0.40377636
S288,Porphyromonas,Porphyromonas,Lactobacillus,0.97656310,0.70742225,0.04945109
S288,Prevotella,Prevotella,Streptococcus,0.42989989,0.47428988,0.26876503
S288,Streptococcus,Prevotella,Lactobacillus,0.37546466,0.45800502,0.18317327
S288,Lactobacillus,Streptococcus,Lactobacillus,0.34032296,0.40365316,0.40197609
S289,Fusobacterium,Fusobacterium,Porphyromonas,0.45647648,0.58632890,0.16950998
S289,Porphyromonas,Fusobacterium,Prevotella,0.39763532,0.52997667,0.16454157
S289,Prevotella,Fusobacterium,Streptococcus,0.51792585,0.57969846,0.33126055
S289,Streptococcus,Fusobacterium,Lactobacillus,0.70392388,0.60755618,0.16368104
S289,Lactobacillus,Porphyromonas,Prevotella,0.53443009,0.52269934,0.21161942
S289,Fusobacterium,Porphyromonas,Streptococcus,0.45647648,0.58632890,0.32817688
S289,Porphyromonas,Porphyromonas,Lactobacillus,0.39763532,0.52997667,0.16319836
S289,Prevotella,Prevotella,Streptococcus,0.51792585,0.57969846,0.28876531
S289,Streptococcus,Prevotella,Lactobacillus,0.70392388,0.60755618,0.16392125
S289,Lactobacillus,Streptococcus,Lactobacillus,0.53443009,0.52269934,0.37389962
S290,Fusobacterium,Fusobacterium,Porphyromonas,0.32203296,0.51714887,0.18982422
S290,Porphyromonas,Fusobacterium,Prevotella,0.29108007,0.51472520,0.07566688
S290,Prevotella,Fusobacterium,Streptococcus,0.97230000,0.68852850,0.26591758
S290,Streptococcus,Fusobacterium,Lactobacillus,0.17934750,0.40319619,0.18511057
S290,Lactobacillus,Porphyromonas,Prevotella,0.34071079,0.41019902,0.34101435
S290,Fusobacterium,Porphyromonas,Streptococcus,0.32203296,0.51714887,0.20442062
S290,Porphyromonas,Porphyromonas,Lactobacillus,0.29108007,0.51472520,0.20503057
S290,Prevotella,Prevotella,Streptococcus,0.97230000,0.68852850,0.42893844
S290,Streptococcus,Prevotella,Lactobacillus,0.17934750,0.40319619,0.04601816
S290,Lactobacillus,Streptococcus,Lactobacillus,0.34071079,0.41019902,0.45150602
S291,Fusobacterium,Fusobacterium,Porphyromonas,0.68054066,0.71799474,0.16471653
S291,Porphyromonas,Fusobacterium,Prevotella,0.53532724,0.60899093,0.15133481
S291,Prevotella,Fusobacterium,Streptococcus,0.34404634,0.47298932,0.31422750
S291,Streptococcus,Fusobacterium,Lactobacillus,0.55709114,0.53730197,0.15512980
S291,Lactobacillus,Porphyromonas,Prevotella,0.38543314,0.39683712,0.21520165
S291,Fusobacterium,Porphyromonas,Streptococcus,0.68054066,0.71799474,0.29614718
S291,Porphyromonas,Porphyromonas,Lactobacillus,0.53532724,0.60899093,0.16244639
S291,Prevotella,Prevotella,Streptococcus,0.34404634,0.47298932,0.29933754
S291,Streptococcus,Prevotella,Lactobacillus,0.55709114,0.53730197,0.19120259
S291,Lactobacillus,Streptococcus,Lactobacillus,0.38543314,0.39683712,0.36247070
S292,Fusobacterium,Fusobacterium,Porphyromonas,0.40507567,0.53921715,0.16875498
S292,Porphyromonas,Fusobacterium,Prevotella,0.45191109,0.58362083,0.17678069
S292,Prevotella,Fusobacterium,Streptococcus,0.36155043,0.45503827,0.35530743
S292,Streptococcus,Fusobacterium,Lactobacillus,0.84101546,0.64506594,0.15775708
S292,Lactobacillus,Porphyromonas,Prevotella,0.61557794,0.53053832,0.20118932
S292,Fusobacterium,Porphyromonas,Streptococcus,0.40507567,0.53921715,0.33083358
S292,Porphyromonas,Porphyromonas,Lactobacillus,0.45191109,0.58362083,0.15824214
S292,Prevotella,Prevotella,Streptococcus,0.36155043,0.45503827,0.36763127
S292,Streptococcus,Prevotella,Lactobacillus,0.84101546,0.64506594,0.14854008
S292,Lactobacillus,Streptococcus,Lactobacillus,0.61557794,0.53053832,0.41600319
S293,Fusobacterium,Fusobacterium,Porphyromonas,0.41435559,0.57891570,0.14643375
S293,Porphyromonas,Fusobacterium,Prevotella,0.77334178,0.67891011,0.17671226
S293,Prevotella,Fusobacterium,Streptococcus,0.35177886,0.49118424,0.32809070
S293,Streptococcus,Fusobacterium,Lactobacillus,0.61196594,0.59947020,0.17468560
S293,Lactobacillus,Porphyromonas,Prevotella,0.36555899,0.37834198,0.26084434
S293,Fusobacterium,Porphyromonas,Streptococcus,0.41435559,0.57891570,0.26082595
S293,Porphyromonas,Porphyromonas,Lactobacillus,0.77334178,0.67891011,0.12334550
S293,Prevotella,Prevotella,Streptococcus,0.35177886,0.49118424,0.31197331
S293,Streptococcus,Prevotella,Lactobacillus,0.61196594,0.59947020,0.19373607
S293,Lactobacillus,Streptococcus,Lactobacillus,0.36555899,0.37834198,0.34987536
S294,Fusobacterium,Fusobacterium,Porphyromonas,0.40364892,0.60962639,0.17869765
S294,Porphyromonas,Fusobacterium,Prevotella,0.31315980,0.46138254,0.10304270
S294,Prevotella,Fusobacterium,Streptococcus,0.97230000,0.69136712,0.31626325
S294,Streptococcus,Fusobacterium,Lactobacillus,0.47625461,0.53358541,0.15682426
S294,Lactobacillus,Porphyromonas,Prevotella,0.62734200,0.56886762,0.33579794
S294,Fusobacterium,Porphyromonas,Streptococcus,0.40364892,0.60962639,0.29021652
S294,Porphyromonas,Porphyromonas,Lactobacillus,0.31315980,0.46138254,0.14399184
S294,Prevotella,Prevotella,Streptococcus,0.97230000,0.69136712,0.31483134
S294,Streptococcus,Prevotella,Lactobacillus,0.47625461,0.53358541,0.24303974
S294,Lactobacillus,Streptococcus,Lactobacillus,0.62734200,0.56886762,0.36879514
S295,Fusobacterium,Fusobacterium,Porphyromonas,0.56616400,0.62576889,0.16337419
S295,Porphyromonas,Fusobacterium,Prevotella,0.40481401,0.51880257,0.16526890
S295,Prevotella,Fusobacterium,Streptococcus,0.72675703,0.65746953,0.31859912
S295,Streptococcus,Fusobacterium,Lactobacillus,0.51041977,0.55465990,0.16294473
S295,Lactobacillus,Porphyromonas,Prevotella,0.33938044,0.32517514,0.23762390
S295,Fusobacterium,Porphyromonas,Streptococcus,0.56616400,0.62576889,0.29803950
S295,Porphyromonas,Porphyromonas,Lactobacillus,0.40481401,0.51880257,0.18455653
S295,Prevotella,Prevotella,Streptococcus,0.72675703,0.65746953,0.28338018
S295,Streptococcus,Prevotella,Lactobacillus,0.51041977,0.55465990,0.12318111
S295,Lactobacillus,Streptococcus,Lactobacillus,0.33938044,0.32517514,0.37017798
S296,Fusobacterium,Fusobacterium,Porphyromonas,0.46264493,0.58144504,0.16928272
S296,Porphyromonas,Fusobacterium,Prevotella,0.39479637,0.47674719,0.12559770
S296,Prevotella,Fusobacterium,Streptococcus,0.97230000,0.70710748,0.31172663
S296,Streptococcus,Fusobacterium,Lactobacillus,0.37943064,0.42468895,0.16321082
S296,Lactobacillus,Porphyromonas,Prevotella,0.54595588,0.52821939,0.30446425
S296,Fusobacterium,Porphyromonas,Streptococcus,0.46264493,0.58144504,0.27799417
S296,Porphyromonas,Porphyromonas,Lactobacillus,0.39479637,0.47674719,0.16183360
S296,Prevotella,Prevotella,Streptococcus,0.97230000,0.70710748,0.39436363
S296,Streptococcus,Prevotella,Lactobacillus,0.37943064,0.42468895,0.18006538
S296,Lactobacillus,Streptococcus,Lactobacillus,0.54595588,0.52821939,0.36921962
S297,Fusobacterium,Fusobacterium,Porphyromonas,0.45478143,0.59865932,0.16987063
S297,Porphyromonas,Fusobacterium,Prevotella,0.39188557,0.52588426,0.16463244
S297,Prevotella,Fusobacterium,Streptococcus,0.51628737,0.56307872,0.32771128
S297,Streptococcus,Fusobacterium,Lactobacillus,0.64877276,0.58640835,0.16541363
S297,Lactobacillus,Porphyromonas,Prevotella,0.49661686,0.48637781,0.21134426
S297,Fusobacterium,Porphyromonas,Streptococcus,0.45478143,0.59865932,0.32017599
S297,Porphyromonas,Porphyromonas,Lactobacillus,0.39188557,0.52588426,0.16765677
S297,Prevotella,Prevotella,Streptococcus,0.51628737,0.56307872,0.28817129
S297,Streptococcus,Prevotella,Lactobacillus,0.64877276,0.58640835,0.16439381
S297,Lactobacillus,Streptococcus,Lactobacillus,0.49661686,0.48637781,0.36641903
S298,Fusobacterium,Fusobacterium,Porphyromonas,0.45276785,0.58197921,0.16901307
S298,Porphyromonas,Fusobacterium,Prevotella,0.41278087,0.53189525,0.18428598
S298,Prevotella,Fusobacterium,Streptococcus,0.18302198,0.40009701,0.32846733
S298,Streptococcus,Fusobacterium,Lactobacillus,0.65728165,0.61989591,0.16679923
S298,Lactobacillus,Porphyromonas,Prevotella,0.46768225,0.45820440,0.17090850
S298,Fusobacterium,Porphyromonas,Streptococcus,0.45276785,0.58197921,0.31762907
S298,Porphyromonas,Porphyromonas,Lactobacillus,0.41278087,0.53189525,0.16993725
S298,Prevotella,Prevotella,Streptococcus,0.18302198,0.40009701,0.36191360
S298,Streptococcus,Prevotella,Lactobacillus,0.65728165,0.61989591,0.18796558
S298,Lactobacillus,Streptococcus,Lactobacillus,0.46768225,0.45820440,0.36044745
S299,Fusobacterium,Fusobacterium,Porphyromonas,0.55766177,0.63826144,0.16403121
S299,Porphyromonas,Fusobacterium,Prevotella,0.54511649,0.61078414,0.16332866
S299,Prevotella,Fusobacterium,Streptococcus,0.17345140,0.43499551,0.31854707
S299,Streptococcus,Fusobacterium,Lactobacillus,0.55847165,0.55357408,0.16368299
S299,Lactobacillus,Porphyromonas,Prevotella,0.32139696,0.38914213,0.22185078
S299,Fusobacterium,Porphyromonas,Streptococcus,0.55766177,0.63826144,0.29547989
S299,Porphyromonas,Porphyromonas,Lactobacillus,0.54511649,0.61078414,0.15980729
S299,Prevotella,Prevotella,Streptococcus,0.17345140,0.43499551,0.31620061
S299,Streptococcus,Prevotella,Lactobacillus,0.55847165,0.55357408,0.24401355
S299,Lactobacillus,Streptococcus,Lactobacillus,0.32139696,0.38914213,0.35746167
S300,Fusobacterium,Fusobacterium,Porphyromonas,0.39908490,0.55088560,0.18185044
S300,Porphyromonas,Fusobacterium,Prevotella,0.28023327,0.46694042,0.18760184
S300,Prevotella,Fusobacterium,Streptococcus,0.24860533,0.46477913,0.34068214
S300,Streptococcus,Fusobacterium,Lactobacillus,0.72148533,0.59704306,0.15622964
S300,Lactobacillus,Porphyromonas,Prevotella,0.63216088,0.51436445,0.14301962
S300,Fusobacterium,Porphyromonas,Streptococcus,0.39908490,0.55088560,0.36285272
S300,Porphyromonas,Porphyromonas,Lactobacillus,0.28023327,0.46694042,0.13929438
S300,Prevotella,Prevotella,Streptococcus,0.24860533,0.46477913,0.36859428
S300,Streptococcus,Prevotella,Lactobacillus,0.72148533,0.59704306,0.13145088
S300,Lactobacillus,Streptococcus,Lactobacillus,0.63216088,0.51436445,0.40247083
S301,Fusobacterium,Fusobacterium,Porphyromonas,0.70339950,0.68958067,0.15791765
S301,Porphyromonas,Fusobacterium,Prevotella,0.43800098,0.52511081,0.16304818
S301,Prevotella,Fusobacterium,Streptococcus,0.51712658,0.59403077,0.30281015
S301,Streptococcus,Fusobacterium,Lactobacillus,0.66092321,0.59860448,0.16361506
S301,Lactobacillus,Porphyromonas,Prevotella,0.52219573,0.50258787,0.21199774
S301,Fusobacterium,Porphyromonas,Streptococcus,0.70339950,0.68958067,0.31327887
S301,Porphyromonas,Porphyromonas,Lactobacillus,0.43800098,0.52511081,0.16439745
S301,Prevotella,Prevotella,Streptococcus,0.51712658,0.59403077,0.28821465
S301,Streptococcus,Prevotella,Lactobacillus,0.66092321,0.59860448,0.16406216
S301,Lactobacillus,Streptococcus,Lactobacillus,0.52219573,0.50258787,0.37102305
S302,Fusobacterium,Fusobacterium,Porphyromonas,0.45391894,0.54870919,0.17703046
S302,Porphyromonas,Fusobacterium,Prevotella,0.25326159,0.52171949,0.13279321
S302,Prevotella,Fusobacterium,Streptococcus,0.93389411,0.69100198,0.30939762
S302,Streptococcus,Fusobacterium,Lactobacillus,0.35375524,0.40372255,0.17415301
S302,Lactobacillus,Porphyromonas,Prevotella,0.31670772,0.39061785,0.33495465
S302,Fusobacterium,Porphyromonas,Streptococcus,0.45391894,0.54870919,0.24668107
S302,Porphyromonas,Porphyromonas,Lactobacillus,0.25326159,0.52171949,0.21864926
S302,Prevotella,Prevotella,Streptococcus,0.93389411,0.69100198,0.38764507
S302,Streptococcus,Prevotella,Lactobacillus,0.35375524,0.40372255,0.05621900
S302,Lactobacillus,Streptococcus,Lactobacillus,0.31670772,0.39061785,0.41182102
S303,Fusobacterium,Fusobacterium,Porphyromonas,0.33773609,0.52524751,0.19292344
S303,Porphyromonas,Fusobacterium,Prevotella,0.24988817,0.51841465,0.08055280
S303,Prevotella,Fusobacterium,Streptococcus,0.97230000,0.69426569,0.29787590
S303,Streptococcus,Fusobacterium,Lactobacillus,0.35080291,0.40213621,0.18410049
S303,Lactobacillus,Porphyromonas,Prevotella,0.33601055,0.40082505,0.34801806
S303,Fusobacterium,Porphyromonas,Streptococcus,0.33773609,0.52524751,0.24499815
S303,Porphyromonas,Porphyromonas,Lactobacillus,0.24988817,0.51841465,0.21434906
S303,Prevotella,Prevotella,Streptococcus,0.97230000,0.69426569,0.40684748
S303,Streptococcus,Prevotella,Lactobacillus,0.35080291,0.40213621,0.04456532
S303,Lactobacillus,Streptococcus,Lactobacillus,0.33601055,0.40082505,0.40875042
S304,Fusobacterium,Fusobacterium,Porphyromonas,0.54930647,0.62557626,0.16428005
S304,Porphyromonas,Fusobacterium,Prevotella,0.40306292,0.51940608,0.16524454
S304,Prevotella,Fusobacterium,Streptococcus,0.14158660,0.41336380,0.31938321
S304,Streptococcus,Fusobacterium,Lactobacillus,0.71840271,0.62539548,0.16432095
S304,Lactobacillus,Porphyromonas,Prevotella,0.39518478,0.37745052,0.15945288
S304,Fusobacterium,Porphyromonas,Streptococcus,0.54930647,0.62557626,0.32921021
S304,Porphyromonas,Porphyromonas,Lactobacillus,0.40306292,0.51940608,0.17844937
S304,Prevotella,Prevotella,Streptococcus,0.14158660,0.41336380,0.39613543
S304,Streptococcus,Prevotella,Lactobacillus,0.71840271,0.62539548,0.22445080
S304,Lactobacillus,Streptococcus,Lactobacillus,0.39518478,0.37745052,0.33525279
S305,Fusobacterium,Fusobacterium,Porphyromonas,0.74655632,0.73855739,0.16543538
S305,Porphyromonas,Fusobacterium,Prevotella,0.53833082,0.60774667,0.13844786
S305,Prevotella,Fusobacterium,Streptococcus,0.29943564,0.45786501,0.31109460
S305,Streptococcus,Fusobacterium,Lactobacillus,0.56065618,0.52770557,0.14369128
S305,Lactobacillus,Porphyromonas,Prevotella,0.32787027,0.37295553,0.21650213
S305,Fusobacterium,Porphyromonas,Streptococcus,0.74655632,0.73855739,0.29588989
S305,Porphyromonas,Porphyromonas,Lactobacillus,0.53833082,0.60774667,0.16121186
S305,Prevotella,Prevotella,Streptococcus,0.29943564,0.45786501,0.30411525
S305,Streptococcus,Prevotella,Lactobacillus,0.56065618,0.52770557,0.21223312
S305,Lactobacillus,Streptococcus,Lactobacillus,0.32787027,0.37295553,0.35741037
S306,Fusobacterium,Fusobacterium,Porphyromonas,0.46117611,0.58238223,0.16041900
S306,Porphyromonas,Fusobacterium,Prevotella,0.60832349,0.63288897,0.19393217
S306,Prevotella,Fusobacterium,Streptococcus,0.07594759,0.41280907,0.32224770
S306,Streptococcus,Fusobacterium,Lactobacillus,0.56597096,0.58031606,0.17316463
S306,Lactobacillus,Porphyromonas,Prevotella,0.32189243,0.39858307,0.26522986
S306,Fusobacterium,Porphyromonas,Streptococcus,0.46117611,0.58238223,0.29045223
S306,Porphyromonas,Porphyromonas,Lactobacillus,0.60832349,0.63288897,0.14753320
S306,Prevotella,Prevotella,Streptococcus,0.07594759,0.41280907,0.33803592
S306,Streptococcus,Prevotella,Lactobacillus,0.56597096,0.58031606,0.27206735
S306,Lactobacillus,Streptococcus,Lactobacillus,0.32189243,0.39858307,0.35554689
S307,Fusobacterium,Fusobacterium,Porphyromonas,0.61507146,0.66989357,0.15901118
S307,Porphyromonas,Fusobacterium,Prevotella,0.34719623,0.46337395,0.19038809
S307,Prevotella,Fusobacterium,Streptococcus,0.97230000,0.68463232,0.32343753
S307,Streptococcus,Fusobacterium,Lactobacillus,0.37742307,0.43555370,0.16657308
S307,Lactobacillus,Porphyromonas,Prevotella,0.61508480,0.52107572,0.32526028
S307,Fusobacterium,Porphyromonas,Streptococcus,0.61507146,0.66989357,0.27027317
S307,Porphyromonas,Porphyromonas,Lactobacillus,0.34719623,0.46337395,0.14954465
S307,Prevotella,Prevotella,Streptococcus,0.97230000,0.68463232,0.39538770
S307,Streptococcus,Prevotella,Lactobacillus,0.37742307,0.43555370,0.23484223
S307,Lactobacillus,Streptococcus,Lactobacillus,0.61508480,0.52107572,0.35820429
S308,Fusobacterium,Fusobacterium,Porphyromonas,0.62719208,0.69683367,0.16099556
S308,Porphyromonas,Fusobacterium,Prevotella,0.43327103,0.55780285,0.16606665
S308,Prevotella,Fusobacterium,Streptococcus,0.58348886,0.60418127,0.31420186
S308,Streptococcus,Fusobacterium,Lactobacillus,0.59957601,0.56784687,0.15772151
S308,Lactobacillus,Porphyromonas,Prevotella,0.35042608,0.33166789,0.21780005
S308,Fusobacterium,Porphyromonas,Streptococcus,0.62719208,0.69683367,0.30729814
S308,Porphyromonas,Porphyromonas,Lactobacillus,0.43327103,0.55780285,0.17860518
S308,Prevotella,Prevotella,Streptococcus,0.58348886,0.60418127,0.27850241
S308,Streptococcus,Prevotella,Lactobacillus,0.59957601,0.56784687,0.15393615
S308,Lactobacillus,Streptococcus,Lactobacillus,0.35042608,0.33166789,0.35049419
S309,Fusobacterium,Fusobacterium,Porphyromonas,0.55021244,0.68110769,0.16401553
S309,Porphyromonas,Fusobacterium,Prevotella,0.51512579,0.56433822,0.16411183
S309,Prevotella,Fusobacterium,Streptococcus,0.47681017,0.51450869,0.31930606
S309,Streptococcus,Fusobacterium,Lactobacillus,0.73380050,0.62981116,0.16402686
S309,Lactobacillus,Porphyromonas,Prevotella,0.51383486,0.48683557,0.21256896
S309,Fusobacterium,Porphyromonas,Streptococcus,0.55021244,0.68110769,0.29931386
S309,Porphyromonas,Porphyromonas,Lactobacillus,0.51512579,0.56433822,0.16409887
S309,Prevotella,Prevotella,Streptococcus,0.47681017,0.51450869,0.30279161
S309,Streptococcus,Prevotella,Lactobacillus,0.73380050,0.62981116,0.16471206
S309,Lactobacillus,Streptococcus,Lactobacillus,0.51383486,0.48683557,0.36792462
S310,Fusobacterium,Fusobacterium,Porphyromonas,0.58155102,0.67244020,0.16406171
S310,Porphyromonas,Fusobacterium,Prevotella,0.52833526,0.59079710,0.16320916
S310,Prevotella,Fusobacterium,Streptococcus,0.47132241,0.51856225,0.31666713
S310,Streptococcus,Fusobacterium,Lactobacillus,0.62012159,0.57983470,0.16207632
S310,Lactobacillus,Porphyromonas,Prevotella,0.37796880,0.42066144,0.21326307
S310,Fusobacterium,Porphyromonas,Streptococcus,0.58155102,0.67244020,0.29621144
S310,Porphyromonas,Porphyromonas,Lactobacillus,0.52833526,0.59079710,0.16331263
S310,Prevotella,Prevotella,Streptococcus,0.47132241,0.51856225,0.29474205
S310,Streptococcus,Prevotella,Lactobacillus,0.62012159,0.57983470,0.17279856
S310,Lactobacillus,Streptococcus,Lactobacillus,0.37796880,0.42066144,0.35007809
S311,Fusobacterium,Fusobacterium,Porphyromonas,0.68153847,0.72083614,0.16887233
S311,Porphyromonas,Fusobacterium,Prevotella,0.60334079,0.58979581,0.17797369
S311,Prevotella,Fusobacterium,Streptococcus,0.72102597,0.67880639,0.32711884
S311,Streptococcus,Fusobacterium,Lactobacillus,0.39964823,0.43720052,0.15434176
S311,Lactobacillus,Porphyromonas,Prevotella,0.37459102,0.34324265,0.19665155
S311,Fusobacterium,Porphyromonas,Streptococcus,0.68153847,0.72083614,0.30681853
S311,Porphyromonas,Porphyromonas,Lactobacillus,0.60334079,0.58979581,0.15270704
S311,Prevotella,Prevotella,Streptococcus,0.72102597,0.67880639,0.31378527
S311,Streptococcus,Prevotella,Lactobacillus,0.39964823,0.43720052,0.13199850
S311,Lactobacillus,Streptococcus,Lactobacillus,0.37459102,0.34324265,0.39161090
S312,Fusobacterium,Fusobacterium,Porphyromonas,0.45468232,0.58799947,0.17078701
S312,Porphyromonas,Fusobacterium,Prevotella,0.37237857,0.52039041,0.16455084
S312,Prevotella,Fusobacterium,Streptococcus,0.51793977,0.56443902,0.33293437
S312,Streptococcus,Fusobacterium,Lactobacillus,0.72371246,0.60913588,0.16453542
S312,Lactobacillus,Porphyromonas,Prevotella,0.51575666,0.50110959,0.21133592
S312,Fusobacterium,Porphyromonas,Streptococcus,0.45468232,0.58799947,0.33847880
S312,Porphyromonas,Porphyromonas,Lactobacillus,0.37237857,0.52039041,0.16559857
S312,Prevotella,Prevotella,Streptococcus,0.51793977,0.56443902,0.28911380
S312,Streptococcus,Prevotella,Lactobacillus,0.72371246,0.60913588,0.16412965
S312,Lactobacillus,Streptococcus,Lactobacillus,0.51575666,0.50110959,0.36869096
S313,Fusobacterium,Fusobacterium,Porphyromonas,0.59254709,0.68847139,0.16155960
S313,Porphyromonas,Fusobacterium,Prevotella,0.38333090,0.54554418,0.18055800
S313,Prevotella,Fusobacterium,Streptococcus,0.97230000,0.71954439,0.32181938
S313,Streptococcus,Fusobacterium,Lactobacillus,0.37008533,0.42531236,0.16032279
S313,Lactobacillus,Porphyromonas,Prevotella,0.32873111,0.35349420,0.31017563
S313,Fusobacterium,Porphyromonas,Streptococcus,0.59254709,0.68847139,0.27464542
S313,Porphyromonas,Porphyromonas,Lactobacillus,0.38333090,0.54554418,0.18982459
S313,Prevotella,Prevotella,Streptococcus,0.97230000,0.71954439,0.39893104
S313,Streptococcus,Prevotella,Lactobacillus,0.37008533,0.42531236,0.04244213
S313,Lactobacillus,Streptococcus,Lactobacillus,0.32873111,0.35349420,0.40529501
S314,Fusobacterium,Fusobacterium,Porphyromonas,0.40862389,0.53753192,0.17995920
S314,Porphyromonas,Fusobacterium,Prevotella,0.29010806,0.46366956,0.10486255
S314,Prevotella,Fusobacterium,Streptococcus,0.97230000,0.68014647,0.30628451
S314,Streptococcus,Fusobacterium,Lactobacillus,0.36537578,0.39671034,0.16816905
S314,Lactobacillus,Porphyromonas,Prevotella,0.46568767,0.49165350,0.34121816
S314,Fusobacterium,Porphyromonas,Streptococcus,0.40862389,0.53753192,0.25747427
S314,Porphyromonas,Porphyromonas,Lactobacillus,0.29010806,0.46366956,0.17757152
S314,Prevotella,Prevotella,Streptococcus,0.97230000,0.68014647,0.40104529
S314,Streptococcus,Prevotella,Lactobacillus,0.36537578,0.39671034,0.11293623
S314,Lactobacillus,Streptococcus,Lactobacillus,0.46568767,0.49165350,0.38257792
S315,Fusobacterium,Fusobacterium,Porphyromonas,0.45816639,0.58279148,0.16786194
S315,Porphyromonas,Fusobacterium,Prevotella,0.43304906,0.56875837,0.17506439
S315,Prevotella,Fusobacterium,Streptococcus,0.30824568,0.44308139,0.32995089
S315,Streptococcus,Fusobacterium,Lactobacillus,0.68787352,0.60262207,0.15704055
S315,Lactobacillus,Porphyromonas,Prevotella,0.67656491,0.56291343,0.19289413
S315,Fusobacterium,Porphyromonas,Streptococcus,0.45816639,0.58279148,0.31742287
S315,Porphyromonas,Porphyromonas,Lactobacillus,0.43304906,0.56875837,0.15133086
S315,Prevotella,Prevotella,Streptococcus,0.30824568,0.44308139,0.34175426
S315,Streptococcus,Prevotella,Lactobacillus,0.68787352,0.60262207,0.12830517
S315,Lactobacillus,Streptococcus,Lactobacillus,0.67656491,0.56291343,0.40847139
S316,Fusobacterium,Fusobacterium,Porphyromonas,0.70331845,0.71367321,0.18380833
S316,Porphyromonas,Fusobacterium,Prevotella,0.77128436,0.72460998,0.16174922
S316,Prevotella,Fusobacterium,Streptococcus,0.50088145,0.50980983,0.33184715
S316,Streptococcus,Fusobacterium,Lactobacillus,0.36876741,0.41324339,0.15062568
S316,Lactobacillus,Porphyromonas,Prevotella,0.35064843,0.37436336,0.22059536
S316,Fusobacterium,Porphyromonas,Streptococcus,0.70331845,0.71367321,0.34032304
S316,Porphyromonas,Porphyromonas,Lactobacillus,0.77128436,0.72460998,0.12003085
S316,Prevotella,Prevotella,Streptococcus,0.50088145,0.50980983,0.28059002
S316,Streptococcus,Prevotella,Lactobacillus,0.36876741,0.41324339,0.16912624
S316,Lactobacillus,Streptococcus,Lactobacillus,0.35064843,0.37436336,0.40176750
S317,Fusobacterium,Fusobacterium,Porphyromonas,0.61745704,0.67859850,0.16660767
S317,Porphyromonas,Fusobacterium,Prevotella,0.61232801,0.63096887,0.15368995
S317,Prevotella,Fusobacterium,Streptococcus,0.23791214,0.47060288,0.31108984
S317,Streptococcus,Fusobacterium,Lactobacillus,0.68699139,0.63186082,0.16210666
S317,Lactobacillus,Porphyromonas,Prevotella,0.46398878,0.46376091,0.24073221
S317,Fusobacterium,Porphyromonas,Streptococcus,0.61745704,0.67859850,0.27645390
S317,Porphyromonas,Porphyromonas,Lactobacillus,0.61232801,0.63096887,0.15884986
S317,Prevotella,Prevotella,Streptococcus,0.23791214,0.47060288,0.35951053
S317,Streptococcus,Prevotella,Lactobacillus,0.68699139,0.63186082,0.18426820
S317,Lactobacillus,Streptococcus,Lactobacillus,0.46398878,0.46376091,0.35715388
S318,Fusobacterium,Fusobacterium,Porphyromonas,0.70853067,0.76449823,0.16430402
S318,Porphyromonas,Fusobacterium,Prevotella,0.52738586,0.57601162,0.19001386
S318,Prevotella,Fusobacterium,Streptococcus,0.79936737,0.71958878,0.33385559
S318,Streptococcus,Fusobacterium,Lactobacillus,0.35486176,0.39528838,0.14817838
S318,Lactobacillus,Porphyromonas,Prevotella,0.32788534,0.35149065,0.21172223
S318,Fusobacterium,Porphyromonas,Streptococcus,0.70853067,0.76449823,0.29765199
S318,Porphyromonas,Porphyromonas,Lactobacillus,0.52738586,0.57601162,0.16324004
S318,Prevotella,Prevotella,Streptococcus,0.79936737,0.71958878,0.34503156
S318,Streptococcus,Prevotella,Lactobacillus,0.35486176,0.39528838,0.10246832
S318,Lactobacillus,Streptococcus,Lactobacillus,0.32788534,0.35149065,0.40933159
