sample_id,node_name,src,dst,abundance,function_score,edge_weight
Z069,Fusobacterium,Fusobacterium,Porphyromonas,0.0935,0.4951,0.3628
Z069,Porphyromonas,Porphyromonas,Prevotella,0.0911,0.4575,0.363
Z069,Prevotella,Prevotella,Streptococcus,0.0962,0.4674,0.3182
Z069,Streptococcus,Streptococcus,Lactobacillus,0.1379,0.5588,0.3387
Z069,Lactobacillus,Lactobacillus,Fusobacterium,0.1105,0.4908,0.3375
Z070,Fusobacterium,Fusobacterium,Porphyromonas,0.1354,0.5813,0.4493
Z070,Porphyromonas,Porphyromonas,Prevotella,0.1044,0.5659,0.4702
Z070,Prevotella,Prevotella,Streptococcus,0.0997,0.553,0.4353
Z070,Streptococcus,Streptococcus,Lactobacillus,0.1271,0.4491,0.4318
Z070,Lactobacillus,Lactobacillus,Fusobacterium,0.0868,0.4393,0.4122
Z071,Fusobacterium,Fusobacterium,Porphyromonas,0.1084,0.5281,0.4117
Z071,Porphyromonas,Porphyromonas,Prevotella,0.1035,0.45,0.399
Z071,Prevotella,Prevotella,Streptococcus,0.0983,0.5199,0.3777
Z071,Streptococcus,Streptococcus,Lactobacillus,0.126,0.5498,0.3685
Z071,Lactobacillus,Lactobacillus,Fusobacterium,0.1129,0.4745,0.3263
Z072,Fusobacterium,Fusobacterium,Porphyromonas,0.1323,0.5127,0.4227
Z072,Porphyromonas,Porphyromonas,Prevotella,0.0994,0.4792,0.3856
Z072,Prevotella,Prevotella,Streptococcus,0.0859,0.4599,0.3615
Z072,Streptococcus,Streptococcus,Lactobacillus,0.1416,0.4976,0.3367
Z072,Lactobacillus,Lactobacillus,Fusobacterium,0.1,0.4917,0.3218
Z073,Fusobacterium,Fusobacterium,Porphyromonas,0.1088,0.5401,0.4286
Z073,Porphyromonas,Porphyromonas,Prevotella,0.1057,0.5058,0.4327
Z073,Prevotella,Prevotella,Streptococcus,0.0972,0.5174,0.377
Z073,Streptococcus,Streptococcus,Lactobacillus,0.1193,0.503,0.4185
Z073,Lactobacillus,Lactobacillus,Fusobacterium,0.1052,0.4695,0.3668
Z074,Fusobacterium,Fusobacterium,Porphyromonas,0.1216,0.5308,0.4528
Z074,Porphyromonas,Porphyromonas,Prevotella,0.1093,0.4622,0.4156
Z074,Prevotella,Prevotella,Streptococcus,0.0868,0.4962,0.3867
Z074,Streptococcus,Streptococcus,Lactobacillus,0.1398,0.5308,0.3395
Z074,Lactobacillus,Lactobacillus,Fusobacterium,0.1186,0.4693,0.3714
Z075,Fusobacterium,Fusobacterium,Porphyromonas,0.1031,0.517,0.3592
Z075,Porphyromonas,Porphyromonas,Prevotella,0.1059,0.4898,0.3604
Z075,Prevotella,Prevotella,Streptococcus,0.0836,0.4459,0.2944
Z075,Streptococcus,Streptococcus,Lactobacillus,0.1338,0.5416,0.3181
Z075,Lactobacillus,Lactobacillus,Fusobacterium,0.1106,0.4839,0.3293
Z076,Fusobacterium,Fusobacterium,Porphyromonas,0.1167,0.5447,0.3997
Z076,Porphyromonas,Porphyromonas,Prevotella,0.1064,0.4713,0.4037
Z076,Prevotella,Prevotella,Streptococcus,0.0944,0.4943,0.3906
Z076,Streptococcus,Streptococcus,Lactobacillus,0.1468,0.5605,0.3412
Z076,Lactobacillus,Lactobacillus,Fusobacterium,0.1258,0.4769,0.334
Z077,Fusobacterium,Fusobacterium,Porphyromonas,0.1495,0.5819,0.5145
Z077,Porphyromonas,Porphyromonas,Prevotella,0.1351,0.5709,0.5551
Z077,Prevotella,Prevotella,Streptococcus,0.1051,0.5264,0.4465
Z077,Streptococcus,Streptococcus,Lactobacillus,0.1163,0.4894,0.4733
Z077,Lactobacillus,Lactobacillus,Fusobacterium,0.0853,0.4486,0.465
Z078,Fusobacterium,Fusobacterium,Porphyromonas,0.0954,0.5086,0.345
Z078,Porphyromonas,Porphyromonas,Prevotella,0.0747,0.4591,0.3888
Z078,Prevotella,Prevotella,Streptococcus,0.1034,0.5117,0.3428
Z078,Streptococcus,Streptococcus,Lactobacillus,0.129,0.5176,0.3057
Z078,Lactobacillus,Lactobacillus,Fusobacterium,0.1203,0.4893,0.2886
Z079,Fusobacterium,Fusobacterium,Porphyromonas,0.1332,0.5892,0.4993
Z079,Porphyromonas,Porphyromonas,Prevotella,0.1311,0.5438,0.5113
Z079,Prevotella,Prevotella,Streptococcus,0.1118,0.512,0.4275
Z079,Streptococcus,Streptococcus,Lactobacillus,0.1214,0.5285,0.4365
Z079,Lactobacillus,Lactobacillus,Fusobacterium,0.1031,0.4384,0.4591
Z080,Fusobacterium,Fusobacterium,Porphyromonas,0.1388,0.533,0.433
Z080,Porphyromonas,Porphyromonas,Prevotella,0.0939,0.5213,0.4403
Z080,Prevotella,Prevotella,Streptococcus,0.0998,0.5346,0.3929
Z080,Streptococcus,Streptococcus,Lactobacillus,0.1212,0.528,0.3894
Z080,Lactobacillus,Lactobacillus,Fusobacterium,0.1016,0.4653,0.3564
Z081,Fusobacterium,Fusobacterium,Porphyromonas,0.1459,0.6337,0.6291
Z081,Porphyromonas,Porphyromonas,Prevotella,0.152,0.6171,0.6104
Z081,Prevotella,Prevotella,Streptococcus,0.1424,0.552,0.5141
Z081,Streptococcus,Streptococcus,Lactobacillus,0.1191,0.4521,0.5147
Z081,Lactobacillus,Lactobacillus,Fusobacterium,0.0682,0.4384,0.5232
Z082,Fusobacterium,Fusobacterium,Porphyromonas,0.1308,0.5572,0.4792
Z082,Porphyromonas,Porphyromonas,Prevotella,0.114,0.532,0.4761
Z082,Prevotella,Prevotella,Streptococcus,0.096,0.4903,0.4529
Z082,Streptococcus,Streptococcus,Lactobacillus,0.1298,0.5295,0.4593
Z082,Lactobacillus,Lactobacillus,Fusobacterium,0.1039,0.5059,0.4119
Z083,Fusobacterium,Fusobacterium,Porphyromonas,0.1181,0.5226,0.4439
Z083,Porphyromonas,Porphyromonas,Prevotella,0.1069,0.5212,0.4317
Z083,Prevotella,Prevotella,Streptococcus,0.0905,0.5117,0.3806
Z083,Streptococcus,Streptococcus,Lactobacillus,0.1286,0.5254,0.3441
Z083,Lactobacillus,Lactobacillus,Fusobacterium,0.1081,0.505,0.3316
Z084,Fusobacterium,Fusobacterium,Porphyromonas,0.155,0.6524,0.5629
Z084,Porphyromonas,Porphyromonas,Prevotella,0.1382,0.6275,0.5195
Z084,Prevotella,Prevotella,Streptococcus,0.1149,0.5815,0.5167
Z084,Streptococcus,Streptococcus,Lactobacillus,0.1063,0.5108,0.4668
Z084,Lactobacillus,Lactobacillus,Fusobacterium,0.0804,0.4369,0.4822
Z085,Fusobacterium,Fusobacterium,Porphyromonas,0.1065,0.5529,0.4392
Z085,Porphyromonas,Porphyromonas,Prevotella,0.0993,0.4414,0.4576
Z085,Prevotella,Prevotella,Streptococcus,0.094,0.4968,0.3466
Z085,Streptococcus,Streptococcus,Lactobacillus,0.1404,0.538,0.3722
Z085,Lactobacillus,Lactobacillus,Fusobacterium,0.1197,0.521,0.3678
Z086,Fusobacterium,Fusobacterium,Porphyromonas,0.1318,0.6037,0.5085
Z086,Porphyromonas,Porphyromonas,Prevotella,0.1278,0.5552,0.4553
Z086,Prevotella,Prevotella,Streptococcus,0.0951,0.5276,0.4368
Z086,Streptococcus,Streptococcus,Lactobacillus,0.1209,0.5029,0.4611
Z086,Lactobacillus,Lactobacillus,Fusobacterium,0.0893,0.4806,0.4196
Z087,Fusobacterium,Fusobacterium,Porphyromonas,0.1139,0.5405,0.3855
Z087,Porphyromonas,Porphyromonas,Prevotella,0.1023,0.4857,0.4193
Z087,Prevotella,Prevotella,Streptococcus,0.0882,0.5117,0.3896
Z087,Streptococcus,Streptococcus,Lactobacillus,0.1199,0.5248,0.3684
Z087,Lactobacillus,Lactobacillus,Fusobacterium,0.0964,0.4637,0.3993
Z088,Fusobacterium,Fusobacterium,Porphyromonas,0.1541,0.685,0.5592
Z088,Porphyromonas,Porphyromonas,Prevotella,0.1428,0.6229,0.5865
Z088,Prevotella,Prevotella,Streptococcus,0.1214,0.5395,0.5249
Z088,Streptococcus,Streptococcus,Lactobacillus,0.1066,0.4537,0.5438
Z088,Lactobacillus,Lactobacillus,Fusobacterium,0.075,0.4181,0.5271
Z089,Fusobacterium,Fusobacterium,Porphyromonas,0.1417,0.6072,0.5093
Z089,Porphyromonas,Porphyromonas,Prevotella,0.1323,0.5543,0.4963
Z089,Prevotella,Prevotella,Streptococcus,0.1102,0.5263,0.4638
Z089,Streptococcus,Streptococcus,Lactobacillus,0.1208,0.4914,0.4529
Z089,Lactobacillus,Lactobacillus,Fusobacterium,0.0964,0.4854,0.4548
Z090,Fusobacterium,Fusobacterium,Porphyromonas,0.1361,0.6027,0.4798
Z090,Porphyromonas,Porphyromonas,Prevotella,0.1268,0.5428,0.4926
Z090,Prevotella,Prevotella,Streptococcus,0.1099,0.5382,0.4326
Z090,Streptococcus,Streptococcus,Lactobacillus,0.1015,0.4768,0.438
Z090,Lactobacillus,Lactobacillus,Fusobacterium,0.1018,0.4298,0.4366
Z091,Fusobacterium,Fusobacterium,Porphyromonas,0.1294,0.5177,0.4253
Z091,Porphyromonas,Porphyromonas,Prevotella,0.0946,0.4558,0.3972
Z091,Prevotella,Prevotella,Streptococcus,0.1025,0.469,0.3885
Z091,Streptococcus,Streptococcus,Lactobacillus,0.1279,0.4946,0.3479
Z091,Lactobacillus,Lactobacillus,Fusobacterium,0.0955,0.5329,0.3474
Z092,Fusobacterium,Fusobacterium,Porphyromonas,0.1144,0.5373,0.4054
Z092,Porphyromonas,Porphyromonas,Prevotella,0.0927,0.4785,0.4199
Z092,Prevotella,Prevotella,Streptococcus,0.096,0.493,0.3885
Z092,Streptococcus,Streptococcus,Lactobacillus,0.1334,0.5069,0.3955
Z092,Lactobacillus,Lactobacillus,Fusobacterium,0.1058,0.481,0.3476
Z093,Fusobacterium,Fusobacterium,Porphyromonas,0.1494,0.6191,0.573
Z093,Porphyromonas,Porphyromonas,Prevotella,0.1377,0.5842,0.5712
Z093,Prevotella,Prevotella,Streptococcus,0.1147,0.5527,0.5083
Z093,Streptococcus,Streptococcus,Lactobacillus,0.1132,0.5258,0.4611
Z093,Lactobacillus,Lactobacillus,Fusobacterium,0.0887,0.4247,0.5055
Z094,Fusobacterium,Fusobacterium,Porphyromonas,0.1181,0.55,0.4775
Z094,Porphyromonas,Porphyromonas,Prevotella,0.1201,0.5295,0.4742
Z094,Prevotella,Prevotella,Streptococcus,0.104,0.5397,0.4239
Z094,Streptococcus,Streptococcus,Lactobacillus,0.1308,0.538,0.3975
Z094,Lactobacillus,Lactobacillus,Fusobacterium,0.0988,0.4403,0.4012
Z095,Fusobacterium,Fusobacterium,Porphyromonas,0.125,0.5535,0.4703
Z095,Porphyromonas,Porphyromonas,Prevotella,0.1162,0.5522,0.4907
Z095,Prevotella,Prevotella,Streptococcus,0.0934,0.5166,0.4625
Z095,Streptococcus,Streptococcus,Lactobacillus,0.1167,0.4803,0.4288
Z095,Lactobacillus,Lactobacillus,Fusobacterium,0.1046,0.458,0.4303
Z096,Fusobacterium,Fusobacterium,Porphyromonas,0.1122,0.5067,0.3785
Z096,Porphyromonas,Porphyromonas,Prevotella,0.1015,0.513,0.4329
Z096,Prevotella,Prevotella,Streptococcus,0.0982,0.4677,0.3719
Z096,Streptococcus,Streptococcus,Lactobacillus,0.148,0.5043,0.3553
Z096,Lactobacillus,Lactobacillus,Fusobacterium,0.1094,0.506,0.3586
Z097,Fusobacterium,Fusobacterium,Porphyromonas,0.0958,0.5428,0.417
Z097,Porphyromonas,Porphyromonas,Prevotella,0.0945,0.4727,0.3851
Z097,Prevotella,Prevotella,Streptococcus,0.0829,0.45,0.3175
Z097,Streptococcus,Streptococcus,Lactobacillus,0.1429,0.5197,0.3125
Z097,Lactobacillus,Lactobacillus,Fusobacterium,0.0993,0.5279,0.3544
Z098,Fusobacterium,Fusobacterium,Porphyromonas,0.1444,0.6389,0.5532
Z098,Porphyromonas,Porphyromonas,Prevotella,0.1363,0.5386,0.5432
Z098,Prevotella,Prevotella,Streptococcus,0.1177,0.5487,0.4425
Z098,Streptococcus,Streptococcus,Lactobacillus,0.1041,0.4785,0.4737
Z098,Lactobacillus,Lactobacillus,Fusobacterium,0.0826,0.4455,0.4601
Z099,Fusobacterium,Fusobacterium,Porphyromonas,0.1232,0.4961,0.4201
Z099,Porphyromonas,Porphyromonas,Prevotella,0.0925,0.4739,0.424
Z099,Prevotella,Prevotella,Streptococcus,0.0942,0.5007,0.3932
Z099,Streptococcus,Streptococcus,Lactobacillus,0.1501,0.54,0.3426
Z099,Lactobacillus,Lactobacillus,Fusobacterium,0.1054,0.4863,0.3726
Z100,Fusobacterium,Fusobacterium,Porphyromonas,0.1497,0.6157,0.5113
Z100,Porphyromonas,Porphyromonas,Prevotella,0.1205,0.5378,0.4971
Z100,Prevotella,Prevotella,Streptococcus,0.1156,0.5214,0.4595
Z100,Streptococcus,Streptococcus,Lactobacillus,0.1256,0.4868,0.4345
Z100,Lactobacillus,Lactobacillus,Fusobacterium,0.0804,0.4461,0.4573
Z101,Fusobacterium,Fusobacterium,Porphyromonas,0.1233,0.5987,0.4883
Z101,Porphyromonas,Porphyromonas,Prevotella,0.1244,0.5053,0.4352
Z101,Prevotella,Prevotella,Streptococcus,0.0991,0.5411,0.3908
Z101,Streptococcus,Streptococcus,Lactobacillus,0.1174,0.5298,0.3864
Z101,Lactobacillus,Lactobacillus,Fusobacterium,0.1005,0.4461,0.3971
Z102,Fusobacterium,Fusobacterium,Porphyromonas,0.1246,0.5289,0.4324
Z102,Porphyromonas,Porphyromonas,Prevotella,0.1023,0.5009,0.4439
Z102,Prevotella,Prevotella,Streptococcus,0.0956,0.4898,0.3669
Z102,Streptococcus,Streptococcus,Lactobacillus,0.123,0.503,0.394
Z102,Lactobacillus,Lactobacillus,Fusobacterium,0.1078,0.4819,0.3823
Z103,Fusobacterium,Fusobacterium,Porphyromonas,0.0828,0.4397,0.336
Z103,Porphyromonas,Porphyromonas,Prevotella,0.0704,0.383,0.3339
Z103,Prevotella,Prevotella,Streptococcus,0.075,0.4902,0.2221
Z103,Streptococcus,Streptococcus,Lactobacillus,0.1427,0.5856,0.2867
Z103,Lactobacillus,Lactobacillus,Fusobacterium,0.1171,0.5157,0.2265
Z104,Fusobacterium,Fusobacterium,Porphyromonas,0.1388,0.6288,0.54
Z104,Porphyromonas,Porphyromonas,Prevotella,0.1406,0.5693,0.5317
Z104,Prevotella,Prevotella,Streptococcus,0.0984,0.5756,0.4642
Z104,Streptococcus,Streptococcus,Lactobacillus,0.1092,0.4671,0.474
Z104,Lactobacillus,Lactobacillus,Fusobacterium,0.0893,0.4383,0.4452
Z105,Fusobacterium,Fusobacterium,Porphyromonas,0.0825,0.4552,0.3533
Z105,Porphyromonas,Porphyromonas,Prevotella,0.0903,0.4543,0.3618
Z105,Prevotella,Prevotella,Streptococcus,0.0834,0.435,0.2495
Z105,Streptococcus,Streptococcus,Lactobacillus,0.1343,0.5027,0.2912
Z105,Lactobacillus,Lactobacillus,Fusobacterium,0.1197,0.5079,0.3023
Z106,Fusobacterium,Fusobacterium,Porphyromonas,0.0836,0.4784,0.3464
Z106,Porphyromonas,Porphyromonas,Prevotella,0.0922,0.4096,0.3348
Z106,Prevotella,Prevotella,Streptococcus,0.0836,0.4629,0.2932
Z106,Streptococcus,Streptococcus,Lactobacillus,0.1413,0.537,0.266
Z106,Lactobacillus,Lactobacillus,Fusobacterium,0.1181,0.4865,0.2462
Z107,Fusobacterium,Fusobacterium,Porphyromonas,0.117,0.534,0.4201
Z107,Porphyromonas,Porphyromonas,Prevotella,0.1053,0.5085,0.3971
Z107,Prevotella,Prevotella,Streptococcus,0.0904,0.48,0.3517
Z107,Streptococcus,Streptococcus,Lactobacillus,0.139,0.5283,0.3604
Z107,Lactobacillus,Lactobacillus,Fusobacterium,0.1076,0.4976,0.3702
Z108,Fusobacterium,Fusobacterium,Porphyromonas,0.1448,0.5436,0.4665
Z108,Porphyromonas,Porphyromonas,Prevotella,0.1082,0.5133,0.4527
Z108,Prevotella,Prevotella,Streptococcus,0.104,0.5392,0.4262
Z108,Streptococcus,Streptococcus,Lactobacillus,0.1154,0.5445,0.4032
Z108,Lactobacillus,Lactobacillus,Fusobacterium,0.0936,0.4442,0.4088
Z109,Fusobacterium,Fusobacterium,Porphyromonas,0.1445,0.6063,0.5145
Z109,Porphyromonas,Porphyromonas,Prevotella,0.1313,0.559,0.5075
Z109,Prevotella,Prevotella,Streptococcus,0.1054,0.5241,0.4428
Z109,Streptococcus,Streptococcus,Lactobacillus,0.1182,0.4723,0.4912
Z109,Lactobacillus,Lactobacillus,Fusobacterium,0.0866,0.4456,0.443
Z110,Fusobacterium,Fusobacterium,Porphyromonas,0.1219,0.6165,0.5091
Z110,Porphyromonas,Porphyromonas,Prevotella,0.1218,0.5463,0.4778
Z110,Prevotella,Prevotella,Streptococcus,0.1182,0.5306,0.454
Z110,Streptococcus,Streptococcus,Lactobacillus,0.1016,0.5043,0.4155
Z110,Lactobacillus,Lactobacillus,Fusobacterium,0.093,0.4892,0.431
Z111,Fusobacterium,Fusobacterium,Porphyromonas,0.131,0.6419,0.5158
Z111,Porphyromonas,Porphyromonas,Prevotella,0.1231,0.5985,0.5393
Z111,Prevotella,Prevotella,Streptococcus,0.1023,0.5293,0.4698
Z111,Streptococcus,Streptococcus,Lactobacillus,0.119,0.4879,0.3905
Z111,Lactobacillus,Lactobacillus,Fusobacterium,0.0813,0.4463,0.4441
Z112,Fusobacterium,Fusobacterium,Porphyromonas,0.1171,0.5122,0.4142
Z112,Porphyromonas,Porphyromonas,Prevotella,0.1029,0.4602,0.4475
Z112,Prevotella,Prevotella,Streptococcus,0.0899,0.4934,0.3619
Z112,Streptococcus,Streptococcus,Lactobacillus,0.1178,0.4856,0.3872
Z112,Lactobacillus,Lactobacillus,Fusobacterium,0.1032,0.4841,0.3717
Z113,Fusobacterium,Fusobacterium,Porphyromonas,0.1337,0.5713,0.4948
Z113,Porphyromonas,Porphyromonas,Prevotella,0.1239,0.5139,0.4646
Z113,Prevotella,Prevotella,Streptococcus,0.1075,0.4935,0.4096
Z113,Streptococcus,Streptococcus,Lactobacillus,0.1229,0.4549,0.3578
Z113,Lactobacillus,Lactobacillus,Fusobacterium,0.103,0.5026,0.4034
Z114,Fusobacterium,Fusobacterium,Porphyromonas,0.139,0.601,0.4815
Z114,Porphyromonas,Porphyromonas,Prevotella,0.1175,0.5328,0.4871
Z114,Prevotella,Prevotella,Streptococcus,0.1084,0.5406,0.3896
Z114,Streptococcus,Streptococcus,Lactobacillus,0.1189,0.5056,0.4116
Z114,Lactobacillus,Lactobacillus,Fusobacterium,0.0888,0.4608,0.4083
Z115,Fusobacterium,Fusobacterium,Porphyromonas,0.1054,0.5277,0.4181
Z115,Porphyromonas,Porphyromonas,Prevotella,0.0964,0.472,0.3886
Z115,Prevotella,Prevotella,Streptococcus,0.0913,0.4693,0.3211
Z115,Streptococcus,Streptococcus,Lactobacillus,0.1271,0.54,0.3035
Z115,Lactobacillus,Lactobacillus,Fusobacterium,0.1078,0.4734,0.3546
Z116,Fusobacterium,Fusobacterium,Porphyromonas,0.1211,0.5762,0.4712
Z116,Porphyromonas,Porphyromonas,Prevotella,0.1291,0.5611,0.4796
Z116,Prevotella,Prevotella,Streptococcus,0.1066,0.5235,0.4011
Z116,Streptococcus,Streptococcus,Lactobacillus,0.1262,0.508,0.4161
Z116,Lactobacillus,Lactobacillus,Fusobacterium,0.0884,0.4274,0.3994
Z117,Fusobacterium,Fusobacterium,Porphyromonas,0.0713,0.4426,0.2982
Z117,Porphyromonas,Porphyromonas,Prevotella,0.0744,0.4316,0.346
Z117,Prevotella,Prevotella,Streptococcus,0.0741,0.4647,0.2539
Z117,Streptococcus,Streptococcus,Lactobacillus,0.1437,0.5052,0.2752
Z117,Lactobacillus,Lactobacillus,Fusobacterium,0.1124,0.53,0.2409
Z118,Fusobacterium,Fusobacterium,Porphyromonas,0.1164,0.5215,0.418
Z118,Porphyromonas,Porphyromonas,Prevotella,0.0845,0.4725,0.4156
Z118,Prevotella,Prevotella,Streptococcus,0.1027,0.4844,0.3321
Z118,Streptococcus,Streptococcus,Lactobacillus,0.1216,0.5221,0.3535
Z118,Lactobacillus,Lactobacillus,Fusobacterium,0.1069,0.4913,0.3266
Z119,Fusobacterium,Fusobacterium,Porphyromonas,0.1191,0.531,0.432
Z119,Porphyromonas,Porphyromonas,Prevotella,0.1037,0.511,0.419
Z119,Prevotella,Prevotella,Streptococcus,0.105,0.4966,0.3851
Z119,Streptococcus,Streptococcus,Lactobacillus,0.1151,0.523,0.3795
Z119,Lactobacillus,Lactobacillus,Fusobacterium,0.1008,0.4617,0.395
Z120,Fusobacterium,Fusobacterium,Porphyromonas,0.1481,0.5362,0.4764
Z120,Porphyromonas,Porphyromonas,Prevotella,0.1064,0.5314,0.4685
Z120,Prevotella,Prevotella,Streptococcus,0.1022,0.5346,0.4087
Z120,Streptococcus,Streptococcus,Lactobacillus,0.1325,0.4561,0.3991
Z120,Lactobacillus,Lactobacillus,Fusobacterium,0.0841,0.4849,0.3996
Z121,Fusobacterium,Fusobacterium,Porphyromonas,0.1011,0.5108,0.4043
Z121,Porphyromonas,Porphyromonas,Prevotella,0.0831,0.4582,0.4023
Z121,Prevotella,Prevotella,Streptococcus,0.0862,0.4554,0.2935
Z121,Streptococcus,Streptococcus,Lactobacillus,0.1432,0.4988,0.3704
Z121,Lactobacillus,Lactobacillus,Fusobacterium,0.1167,0.4919,0.3127
Z122,Fusobacterium,Fusobacterium,Porphyromonas,0.1005,0.5439,0.4116
Z122,Porphyromonas,Porphyromonas,Prevotella,0.1009,0.489,0.3888
Z122,Prevotella,Prevotella,Streptococcus,0.0926,0.5034,0.3591
Z122,Streptococcus,Streptococcus,Lactobacillus,0.1209,0.5217,0.3384
Z122,Lactobacillus,Lactobacillus,Fusobacterium,0.1072,0.4941,0.3705
Z123,Fusobacterium,Fusobacterium,Porphyromonas,0.1043,0.5107,0.3439
Z123,Porphyromonas,Porphyromonas,Prevotella,0.0805,0.4294,0.3635
Z123,Prevotella,Prevotella,Streptococcus,0.0959,0.4941,0.3104
Z123,Streptococcus,Streptococcus,Lactobacillus,0.1509,0.5238,0.2892
Z123,Lactobacillus,Lactobacillus,Fusobacterium,0.1129,0.4783,0.2939
Z124,Fusobacterium,Fusobacterium,Porphyromonas,0.1096,0.5159,0.4054
Z124,Porphyromonas,Porphyromonas,Prevotella,0.1129,0.4849,0.4204
Z124,Prevotella,Prevotella,Streptococcus,0.1039,0.4867,0.3082
Z124,Streptococcus,Streptococcus,Lactobacillus,0.1412,0.5185,0.3567
Z124,Lactobacillus,Lactobacillus,Fusobacterium,0.1001,0.5027,0.3706
Z125,Fusobacterium,Fusobacterium,Porphyromonas,0.1128,0.4826,0.3728
Z125,Porphyromonas,Porphyromonas,Prevotella,0.088,0.4905,0.3827
Z125,Prevotella,Prevotella,Streptococcus,0.0777,0.4822,0.3557
Z125,Streptococcus,Streptococcus,Lactobacillus,0.1403,0.5379,0.3564
Z125,Lactobacillus,Lactobacillus,Fusobacterium,0.1086,0.5051,0.318
Z126,Fusobacterium,Fusobacterium,Porphyromonas,0.1532,0.6374,0.5729
Z126,Porphyromonas,Porphyromonas,Prevotella,0.142,0.6046,0.5598
Z126,Prevotella,Prevotella,Streptococcus,0.1092,0.5439,0.4915
Z126,Streptococcus,Streptococcus,Lactobacillus,0.125,0.4913,0.4812
Z126,Lactobacillus,Lactobacillus,Fusobacterium,0.0666,0.4147,0.4736
Z127,Fusobacterium,Fusobacterium,Porphyromonas,0.1166,0.5484,0.436
Z127,Porphyromonas,Porphyromonas,Prevotella,0.1051,0.5116,0.4238
Z127,Prevotella,Prevotella,Streptococcus,0.0792,0.5029,0.3208
Z127,Streptococcus,Streptococcus,Lactobacillus,0.1241,0.5117,0.3848
Z127,Lactobacillus,Lactobacillus,Fusobacterium,0.0981,0.4826,0.3617
Z128,Fusobacterium,Fusobacterium,Porphyromonas,0.1269,0.6019,0.4851
Z128,Porphyromonas,Porphyromonas,Prevotella,0.1221,0.5345,0.4713
Z128,Prevotella,Prevotella,Streptococcus,0.1065,0.5251,0.3837
Z128,Streptococcus,Streptococcus,Lactobacillus,0.1212,0.5253,0.4148
Z128,Lactobacillus,Lactobacillus,Fusobacterium,0.1059,0.4701,0.414
Z129,Fusobacterium,Fusobacterium,Porphyromonas,0.155,0.6809,0.5192
Z129,Porphyromonas,Porphyromonas,Prevotella,0.1165,0.5514,0.528
Z129,Prevotella,Prevotella,Streptococcus,0.1048,0.5512,0.4785
Z129,Streptococcus,Streptococcus,Lactobacillus,0.1109,0.5208,0.4958
Z129,Lactobacillus,Lactobacillus,Fusobacterium,0.0912,0.461,0.4855
Z130,Fusobacterium,Fusobacterium,Porphyromonas,0.0795,0.422,0.2986
Z130,Porphyromonas,Porphyromonas,Prevotella,0.0881,0.3867,0.3374
Z130,Prevotella,Prevotella,Streptococcus,0.0914,0.4774,0.2984
Z130,Streptococcus,Streptococcus,Lactobacillus,0.1489,0.5454,0.2397
Z130,Lactobacillus,Lactobacillus,Fusobacterium,0.1235,0.5565,0.2619
Z131,Fusobacterium,Fusobacterium,Porphyromonas,0.1235,0.5245,0.4426
Z131,Porphyromonas,Porphyromonas,Prevotella,0.0976,0.5217,0.4238
Z131,Prevotella,Prevotella,Streptococcus,0.0844,0.4835,0.383
Z131,Streptococcus,Streptococcus,Lactobacillus,0.1375,0.513,0.3483
Z131,Lactobacillus,Lactobacillus,Fusobacterium,0.1047,0.4942,0.3622
Z132,Fusobacterium,Fusobacterium,Porphyromonas,0.152,0.6186,0.4888
Z132,Porphyromonas,Porphyromonas,Prevotella,0.1039,0.5843,0.5295
Z132,Prevotella,Prevotella,Streptococcus,0.124,0.5473,0.442
Z132,Streptococcus,Streptococcus,Lactobacillus,0.1104,0.4899,0.4477
Z132,Lactobacillus,Lactobacillus,Fusobacterium,0.0911,0.4219,0.4437
Z133,Fusobacterium,Fusobacterium,Porphyromonas,0.1164,0.4866,0.4723
Z133,Porphyromonas,Porphyromonas,Prevotella,0.108,0.5351,0.4985
Z133,Prevotella,Prevotella,Streptococcus,0.1031,0.4959,0.388
Z133,Streptococcus,Streptococcus,Lactobacillus,0.1303,0.5137,0.4167
Z133,Lactobacillus,Lactobacillus,Fusobacterium,0.0997,0.5097,0.4044
Z134,Fusobacterium,Fusobacterium,Porphyromonas,0.1381,0.5602,0.5018
Z134,Porphyromonas,Porphyromonas,Prevotella,0.1067,0.5706,0.5032
Z134,Prevotella,Prevotella,Streptococcus,0.0957,0.5405,0.419
Z134,Streptococcus,Streptococcus,Lactobacillus,0.1181,0.53,0.4204
Z134,Lactobacillus,Lactobacillus,Fusobacterium,0.0989,0.4725,0.429
Z135,Fusobacterium,Fusobacterium,Porphyromonas,0.1483,0.6327,0.5126
Z135,Porphyromonas,Porphyromonas,Prevotella,0.1226,0.6081,0.5425
Z135,Prevotella,Prevotella,Streptococcus,0.1248,0.5533,0.4921
Z135,Streptococcus,Streptococcus,Lactobacillus,0.1164,0.495,0.4649
Z135,Lactobacillus,Lactobacillus,Fusobacterium,0.0891,0.4483,0.4534
Z136,Fusobacterium,Fusobacterium,Porphyromonas,0.1209,0.5629,0.4635
Z136,Porphyromonas,Porphyromonas,Prevotella,0.1136,0.5338,0.4569
Z136,Prevotella,Prevotella,Streptococcus,0.0927,0.5015,0.3841
Z136,Streptococcus,Streptococcus,Lactobacillus,0.1098,0.4794,0.3826
Z136,Lactobacillus,Lactobacillus,Fusobacterium,0.119,0.4582,0.411
Z137,Fusobacterium,Fusobacterium,Porphyromonas,0.1341,0.6108,0.5037
